"player","player_id","position","team_name","player_game_count","declined_penalties","fifty_attempts","fifty_made","fifty_percent","forty_attempts","forty_made","forty_percent","franchise_id","grades_fgep_kicker","one_attempts","one_made","one_percent","pat_attempts","pat_made","pat_percent","penalties","thirty_attempts","thirty_made","thirty_percent","total_attempts","total_made","total_percent","twenty_attempts","twenty_made","twenty_percent","week","year"
"Brandon McManus",8437,"K","DEN",1,0,0,0,,1,1,100,10,66.3,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,9,2019
"Brett Maher",8585,"K","DAL",1,0,2,1,50,0,0,,9,60.6,0,0,,4,4,100,0,1,1,100,4,3,75,1,1,100,9,2019
"Chris Boswell",8990,"K","PIT",1,0,1,1,100,0,0,,25,68.7,0,0,,2,2,100,0,1,1,100,4,4,100,2,2,100,9,2019
"Josh Lambo",10133,"K","JAX",1,0,0,0,,0,0,,15,60.3,0,0,,0,0,,0,1,1,100,1,1,100,0,0,,9,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,2,0,0,29,28,0,0,,3,2,66.7,0,1,1,100,4,2,50,1,1,100,9,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,2,1,50,1,1,100,13,60.3,0,0,,3,2,66.7,0,0,0,,3,2,66.7,0,0,,9,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,0,0,,21,47.2,0,0,,1,0,0,0,0,0,,4,4,100,4,4,100,9,2019
"Sam Ficken",11437,"K","NYJ",1,0,1,1,100,2,1,50,22,57.3,0,0,,1,1,100,0,0,0,,4,3,75,1,1,100,9,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,0,0,,24,48.8,0,0,,2,1,50,0,1,1,100,3,3,100,2,2,100,9,2019
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,0,0,,1,63.8,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,9,2019
"Harrison Butker",11988,"K","KC",1,0,1,1,100,2,2,100,16,81.1,0,0,,2,2,100,0,0,0,,4,4,100,1,1,100,9,2019
"Austin Seibert",13701,"K","CLV",1,0,0,0,,0,0,,8,64.9,0,0,,1,1,100,0,3,3,100,4,4,100,1,1,100,9,2019
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,1,0,0,23,52.8,0,0,,4,4,100,0,1,1,100,2,1,50,0,0,,9,2019
"Jason Sanders",29578,"K","MIA",1,0,0,0,,1,0,0,17,51.9,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,9,2019
"Joey Slye",39235,"K","CAR",1,0,0,0,,1,0,0,5,52.5,0,0,,4,3,75,0,1,1,100,2,1,50,0,0,,9,2019
"Michael Badgley",39417,"K","LAC",1,0,0,0,,3,2,66.7,27,56.5,0,0,,2,2,100,0,1,1,100,5,4,80,1,1,100,9,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,0,0,,6,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,9,2019
"Matt Gay",57643,"K","TB",1,0,1,0,0,2,2,100,30,58.8,0,0,,4,4,100,0,0,0,,3,2,66.7,0,0,,9,2019
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,45.2,0,0,,1,0,0,0,1,1,100,2,2,100,1,1,100,10,2019
"Matt Prater",3471,"K","DET",1,0,1,1,100,0,0,,11,67.8,0,0,,1,1,100,0,0,0,,2,2,100,1,1,100,10,2019
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,1,100,12,56.1,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,10,2019
"Stephen Hauschka",4655,"K","BUF",1,0,1,0,0,0,0,,4,29.2,0,0,,2,2,100,0,1,0,0,2,0,0,0,0,,10,2019
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,47.2,0,0,,4,3,75,0,0,0,,0,0,,0,0,,10,2019
"Dan Bailey",6796,"K","MIN",1,0,0,0,,0,0,,18,63.6,0,0,,2,2,100,0,0,0,,2,2,100,2,2,100,10,2019
"Randy Bullock",7154,"K","CIN",1,0,0,0,,1,1,100,7,65.6,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,10,2019
"Greg Zuerlein",7163,"K","LA",1,0,1,0,0,0,0,,26,46.5,0,0,,1,1,100,0,1,1,100,2,1,50,0,0,,10,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,66.5,0,0,,7,7,100,0,0,0,,0,0,,0,0,,10,2019
"Brett Maher",8585,"K","DAL",1,0,1,0,0,0,0,,9,51.8,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,10,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,63.5,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,10,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,2,2,100,29,77.2,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,10,2019
"Wil Lutz",11096,"K","NO",1,0,0,0,,1,1,100,20,66,0,0,,0,0,,0,0,0,,3,3,100,2,2,100,10,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,0,0,,21,53.4,0,0,,2,1,50,0,0,0,,0,0,,0,0,,10,2019
"Sam Ficken",11437,"K","NYJ",1,0,2,1,50,0,0,,22,60.1,0,0,,4,4,100,0,1,1,100,3,2,66.7,0,0,,10,2019
"Zane Gonzalez",11979,"K","ARZ",1,0,1,1,100,0,0,,1,70,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,10,2019
"Harrison Butker",11988,"K","KC",1,0,1,0,0,2,2,100,16,54.9,0,0,,3,2,66.7,0,2,2,100,5,4,80,0,0,,10,2019
"Younghoe Koo",12042,,"ATL",1,0,0,0,,1,1,100,2,69,0,0,,2,2,100,0,3,3,100,4,4,100,0,0,,10,2019
"Austin Seibert",13701,"K","CLV",1,0,0,0,,1,1,100,8,58.4,0,0,,2,1,50,0,0,0,,2,2,100,1,1,100,10,2019
"Daniel Carlson",28121,"K","OAK",1,0,1,0,0,1,1,100,23,39.9,0,0,,3,2,66.7,0,0,0,,3,2,66.7,1,1,100,10,2019
"Jason Sanders",29578,"K","MIA",1,0,0,0,,3,3,100,17,73.8,0,0,,1,1,100,0,0,0,,3,3,100,0,0,,10,2019
"Chase McLaughlin",33285,"K","SF",1,0,0,0,,3,2,66.7,28,64.7,0,0,,1,1,100,0,1,1,100,4,3,75,0,0,,10,2019
"Joey Slye",39235,"K","CAR",1,0,1,1,100,0,0,,5,66.8,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,10,2019
"Michael Badgley",39417,"K","LAC",1,0,0,0,,0,0,,27,64.1,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,10,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,0,0,,6,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,10,2019
"Matt Gay",57643,"K","TB",1,0,0,0,,2,2,100,30,57.2,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,10,2019
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,65.3,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,11,2019
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,11,2019
"Nick Folk",3794,,"NE",1,0,0,0,,0,0,,19,63.3,0,0,,0,0,,0,2,2,100,3,3,100,1,1,100,11,2019
"Stephen Hauschka",4655,"K","BUF",1,0,1,1,100,0,0,,4,69.6,0,0,,4,4,100,0,1,1,100,3,3,100,1,1,100,11,2019
"Dan Bailey",6796,"K","MIN",1,0,0,0,,0,0,,18,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,11,2019
"Randy Bullock",7154,"K","CIN",1,0,1,0,0,1,1,100,7,51.3,0,0,,1,1,100,0,0,0,,2,1,50,0,0,,11,2019
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,0,0,,26,63.9,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,11,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,2,1,50,3,57.1,0,0,,5,5,100,0,1,1,100,3,2,66.7,0,0,,11,2019
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,37.5,0,0,,0,0,,0,0,0,,2,1,50,1,0,0,11,2019
"Brandon McManus",8437,"K","DEN",1,0,0,0,,3,2,66.7,10,55.8,0,0,,2,2,100,0,0,0,,4,3,75,1,1,100,11,2019
"Brett Maher",8585,"K","DAL",1,0,0,0,,0,0,,9,65.1,0,0,,3,3,100,0,2,2,100,2,2,100,0,0,,11,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,0,0,25,55.6,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,11,2019
"Josh Lambo",10133,"K","JAX",1,0,0,0,,1,0,0,15,47.2,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,11,2019
"Wil Lutz",11096,"K","NO",1,0,0,0,,1,1,100,20,67.4,0,0,,4,4,100,0,0,0,,2,2,100,1,1,100,11,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,1,0,0,13,46.4,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,11,2019
"Sam Ficken",11437,"K","NYJ",1,0,0,0,,1,0,0,22,49.3,0,0,,5,4,80,0,0,0,,1,0,0,0,0,,11,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,1,1,100,24,63.9,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,11,2019
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,1,1,100,1,50.4,0,0,,3,2,66.7,0,0,0,,2,2,100,1,1,100,11,2019
"Harrison Butker",11988,"K","KC",1,0,0,0,,1,1,100,16,65.7,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,11,2019
"Younghoe Koo",12042,,"ATL",1,0,0,0,,0,0,,2,50.5,0,0,,2,2,100,0,2,1,50,4,3,75,2,2,100,11,2019
"Austin Seibert",13701,"K","CLV",1,0,1,0,0,1,0,0,8,39.2,0,0,,3,3,100,0,0,0,,2,0,0,0,0,,11,2019
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,0,0,,23,62.7,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,11,2019
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,11,2019
"Chase McLaughlin",33285,"K","SF",1,0,0,0,,1,1,100,28,66.3,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,11,2019
"Joey Slye",39235,"K","CAR",1,0,0,0,,0,0,,5,60.3,0,0,,0,0,,0,1,1,100,1,1,100,0,0,,11,2019
"Michael Badgley",39417,"K","LAC",1,0,0,0,,2,1,50,27,50.8,0,0,,0,0,,0,0,0,,4,3,75,2,2,100,11,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,2,0,0,6,33.6,0,0,,1,1,100,0,0,0,,2,0,0,0,0,,11,2019
"Matt Gay",57643,"K","TB",1,0,1,1,100,0,0,,30,71.5,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,11,2019
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,63.8,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,12,2019
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,51.4,0,0,,1,1,100,0,1,0,0,4,3,75,2,2,100,12,2019
"Nick Folk",3794,,"NE",1,0,0,0,,4,2,50,19,41.8,0,0,,1,1,100,0,0,0,,4,2,50,0,0,,12,2019
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,0,0,,4,64.2,0,0,,2,2,100,0,1,1,100,2,2,100,1,1,100,12,2019
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,65.9,0,0,,6,6,100,0,0,0,,0,0,,0,0,,12,2019
"Randy Bullock",7154,"K","CIN",1,0,0,0,,0,0,,7,61.9,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,12,2019
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,1,1,100,26,73.9,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,12,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,66.6,0,0,,6,6,100,0,1,1,100,1,1,100,0,0,,12,2019
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,75.1,0,0,,1,1,100,0,2,2,100,4,4,100,1,1,100,12,2019
"Brandon McManus",8437,"K","DEN",1,0,0,0,,1,1,100,10,61.2,0,0,,0,0,,0,0,0,,1,1,100,0,0,,12,2019
"Brett Maher",8585,"K","DAL",1,0,0,0,,2,1,50,9,51.9,0,0,,0,0,,0,0,0,,4,3,75,2,2,100,12,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,66.5,0,0,,1,1,100,0,0,0,,3,3,100,2,2,100,12,2019
"Josh Lambo",10133,"K","JAX",1,0,1,1,100,1,1,100,15,70.4,0,0,,0,0,,0,0,0,,2,2,100,0,0,,12,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,0,0,,29,62.9,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,12,2019
"Wil Lutz",11096,"K","NO",1,0,0,0,,1,1,100,20,74.6,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,12,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,0,0,,13,64.8,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,12,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,2,0,0,21,33.3,0,0,,2,2,100,0,0,0,,2,0,0,0,0,,12,2019
"Sam Ficken",11437,"K","NYJ",1,0,0,0,,1,0,0,22,54.5,0,0,,4,4,100,0,1,1,100,3,2,66.7,1,1,100,12,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,0,0,,24,60.3,0,0,,0,0,,0,0,0,,1,1,100,1,1,100,12,2019
"Younghoe Koo",12042,,"ATL",1,0,0,0,,1,1,100,2,65.3,0,0,,1,1,100,0,1,1,100,3,3,100,1,1,100,12,2019
"Austin Seibert",13701,"K","CLV",1,0,0,0,,2,1,50,8,56,0,0,,5,5,100,0,0,0,,3,2,66.7,1,1,100,12,2019
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,2,1,50,23,49.7,0,0,,0,0,,0,0,0,,2,1,50,0,0,,12,2019
"Jason Sanders",29578,"K","MIA",1,0,0,0,,0,0,,17,64.7,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,12,2019
"Chase McLaughlin",33285,"K","SF",1,0,0,0,,1,1,100,28,68.6,0,0,,4,4,100,0,0,0,,3,3,100,2,2,100,12,2019
"Joey Slye",39235,"K","CAR",1,0,1,1,100,1,1,100,5,26.5,0,0,,3,1,33.3,0,0,0,,3,2,66.7,1,0,0,12,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,0,0,,6,54.8,0,0,,2,1,50,0,0,0,,2,2,100,2,2,100,12,2019
"Matt Gay",57643,"K","TB",1,0,0,0,,0,0,,30,32.9,0,0,,5,2,40,0,1,1,100,1,1,100,0,0,,12,2019
"Adam Vinatieri",226,"K","IND",1,0,2,0,0,1,0,0,14,45.9,0,0,,2,2,100,0,0,0,,4,1,25,1,1,100,13,2019
"Robbie Gould",2607,"K","SF",1,0,1,0,0,0,0,,28,63.5,0,0,,2,2,100,0,1,1,100,2,1,50,0,0,,13,2019
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,63.4,0,0,,2,2,100,0,0,0,,2,2,100,2,2,100,13,2019
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,1,100,12,68,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,13,2019
"Stephen Hauschka",4655,"K","BUF",1,0,1,0,0,1,1,100,4,40.1,0,0,,3,2,66.7,0,0,0,,3,2,66.7,1,1,100,13,2019
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,65.1,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,13,2019
"Dan Bailey",6796,"K","MIN",1,0,0,0,,1,1,100,18,51.8,0,0,,4,3,75,0,0,0,,1,1,100,0,0,,13,2019
"Kai Forbath",6860,"K","NE",1,0,0,0,,0,0,,19,44.7,0,0,,2,1,50,0,0,0,,1,1,100,1,1,100,13,2019
"Randy Bullock",7154,"K","CIN",1,0,0,0,,2,1,50,7,54.3,0,0,,2,2,100,0,0,0,,3,2,66.7,1,1,100,13,2019
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,1,0,0,26,52.9,0,0,,4,4,100,0,1,1,100,3,2,66.7,1,1,100,13,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,1,1,100,3,76.4,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,13,2019
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,2,1,50,32,54.9,0,0,,2,2,100,0,1,1,100,4,3,75,1,1,100,13,2019
"Brandon McManus",8437,"K","DEN",1,0,2,2,100,0,0,,10,81.8,0,0,,2,2,100,0,1,1,100,3,3,100,0,0,,13,2019
"Brett Maher",8585,"K","DAL",1,0,0,0,,1,0,0,9,47.5,0,0,,1,1,100,0,1,0,0,2,0,0,0,0,,13,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,64.6,0,0,,2,2,100,0,1,1,100,2,2,100,1,1,100,13,2019
"Josh Lambo",10133,"K","JAX",1,0,1,1,100,0,0,,15,62,0,0,,0,0,,0,0,0,,1,1,100,0,0,,13,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,0,0,,29,66.2,0,0,,4,4,100,0,1,1,100,3,3,100,2,2,100,13,2019
"Wil Lutz",11096,"K","NO",1,0,0,0,,3,3,100,20,71.2,0,0,,2,2,100,0,0,0,,4,4,100,1,1,100,13,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,0,0,,13,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,13,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,1,1,100,21,65.6,0,0,,1,1,100,0,0,0,,2,2,100,1,1,100,13,2019
"Sam Ficken",11437,"K","NYJ",1,0,0,0,,1,1,100,22,64.3,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,13,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,3,2,66.7,24,58.4,0,0,,2,2,100,0,1,1,100,4,3,75,0,0,,13,2019
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,0,0,,1,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,13,2019
"Harrison Butker",11988,"K","KC",1,0,1,1,100,0,0,,16,69.7,0,0,,5,5,100,0,0,0,,1,1,100,0,0,,13,2019
"Younghoe Koo",12042,,"ATL",1,0,0,0,,3,2,66.7,2,35.7,0,0,,1,0,0,0,0,0,,3,2,66.7,0,0,,13,2019
"Austin Seibert",13701,"K","CLV",1,0,0,0,,0,0,,8,63.5,0,0,,1,1,100,0,2,2,100,2,2,100,0,0,,13,2019
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,1,0,0,23,46.7,0,0,,1,0,0,0,1,1,100,2,1,50,0,0,,13,2019
"Jason Sanders",29578,"K","MIA",1,0,1,1,100,0,0,,17,51.7,0,0,,3,2,66.7,0,0,0,,1,1,100,0,0,,13,2019
"Joey Slye",39235,"K","CAR",1,0,0,0,,0,0,,5,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,13,2019
"Michael Badgley",39417,"K","LAC",1,0,1,0,0,1,1,100,27,58.5,0,0,,2,2,100,0,1,1,100,3,2,66.7,0,0,,13,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,0,0,,6,64.3,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,13,2019
"Matt Gay",57643,"K","TB",1,0,0,0,,0,0,,30,64.2,0,0,,2,2,100,0,1,1,100,2,2,100,1,1,100,13,2019
"Robbie Gould",2607,"K","SF",1,0,0,0,,1,1,100,28,74.6,0,0,,6,6,100,0,1,1,100,2,2,100,0,0,,14,2019
"Matt Prater",3471,"K","DET",1,0,0,0,,1,0,0,11,46.9,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,14,2019
"Nick Folk",3794,,"NE",1,0,0,0,,1,0,0,19,62,0,0,,1,1,100,0,0,0,,2,1,50,1,1,100,14,2019
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,64.4,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,14,2019
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,2,2,100,4,70.2,0,0,,0,0,,0,1,1,100,3,3,100,0,0,,14,2019
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,0,0,31,53.5,0,0,,6,6,100,0,0,0,,1,0,0,0,0,,14,2019
"Dan Bailey",6796,"K","MIN",1,0,1,1,100,0,0,,18,68.4,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,14,2019
"Randy Bullock",7154,"K","CIN",1,0,0,0,,2,2,100,7,69.4,0,0,,1,1,100,0,1,1,100,4,4,100,1,1,100,14,2019
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,0,0,,26,64.5,0,0,,4,4,100,0,1,0,0,1,0,0,0,0,,14,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,64.7,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,14,2019
"Dustin Hopkins",7958,"K","WAS",1,0,1,1,100,0,0,,32,49.2,0,0,,1,0,0,0,0,0,,1,1,100,0,0,,14,2019
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,66.1,0,0,,5,5,100,0,1,1,100,1,1,100,0,0,,14,2019
"Brett Maher",8585,"K","DAL",1,0,0,0,,1,0,0,9,50.4,0,0,,3,3,100,0,1,1,100,2,1,50,0,0,,14,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,64.8,0,0,,2,2,100,0,2,2,100,3,3,100,1,1,100,14,2019
"Josh Lambo",10133,"K","JAX",1,0,0,0,,0,0,,15,61.9,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,14,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,0,0,,29,45.9,0,0,,1,0,0,0,2,2,100,2,2,100,0,0,,14,2019
"Wil Lutz",11096,"K","NO",1,0,1,1,100,1,1,100,20,75.4,0,0,,4,4,100,0,0,0,,2,2,100,0,0,,14,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,1,1,100,0,0,,13,69.2,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,14,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,0,0,,21,63.6,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,14,2019
"Sam Ficken",11437,"K","NYJ",1,0,0,0,,2,2,100,22,68.9,0,0,,2,1,50,0,1,1,100,3,3,100,0,0,,14,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,1,0,0,24,50.2,0,0,,2,2,100,0,1,1,100,2,1,50,0,0,,14,2019
"Zane Gonzalez",11979,"K","ARZ",1,0,0,0,,0,0,,1,63.3,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,14,2019
"Harrison Butker",11988,"K","KC",1,0,0,0,,2,2,100,16,69.3,0,0,,2,2,100,0,1,1,100,3,3,100,0,0,,14,2019
"Younghoe Koo",12042,,"ATL",1,0,1,1,100,0,0,,2,70.5,0,0,,4,4,100,0,2,2,100,4,4,100,1,1,100,14,2019
"Austin Seibert",13701,"K","CLV",1,0,1,1,100,0,0,,8,69.5,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,14,2019
"Daniel Carlson",28121,"K","OAK",1,0,0,0,,0,0,,23,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,14,2019
"Jason Sanders",29578,"K","MIA",1,0,1,1,100,1,1,100,17,65.1,0,0,,0,0,,0,3,2,66.7,8,7,87.5,3,3,100,14,2019
"Chase McLaughlin",33285,"K","IND",1,0,1,1,100,1,0,0,14,56.4,1,1,100,3,3,100,0,0,0,,3,2,66.7,0,0,,14,2019
"Joey Slye",39235,"K","CAR",1,0,0,0,,2,2,100,5,68.6,0,0,,2,2,100,0,0,0,,2,2,100,0,0,,14,2019
"Michael Badgley",39417,"K","LAC",1,0,0,0,,1,1,100,27,67.3,0,0,,6,6,100,0,0,0,,1,1,100,0,0,,14,2019
"Eddy Pineiro",44140,"K","CHI",1,0,0,0,,0,0,,6,65.4,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,14,2019
"Matt Gay",57643,"K","TB",1,0,0,0,,1,1,100,30,67.7,0,0,,5,5,100,0,0,0,,1,1,100,0,0,,14,2019
"Robbie Gould",2607,"K","SF",1,0,0,0,,2,2,100,28,52.6,0,0,,2,1,50,0,0,0,,3,3,100,1,1,100,15,2019
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,65.7,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,15,2019
"Nick Folk",3794,,"NE",1,0,0,0,,2,2,100,19,69.1,0,0,,4,4,100,0,0,0,,2,2,100,0,0,,15,2019
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,15,2019
"Stephen Hauschka",4655,"K","BUF",1,0,0,0,,0,0,,4,63.8,0,0,,2,2,100,0,1,1,100,1,1,100,0,0,,15,2019
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,0,0,31,41,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,15,2019
"Dan Bailey",6796,"K","MIN",1,0,0,0,,1,1,100,18,54.7,0,0,,4,3,75,0,1,1,100,4,4,100,2,2,100,15,2019
"Kai Forbath",6860,"K","DAL",1,0,1,1,100,2,2,100,9,72.8,0,0,,5,5,100,0,0,0,,3,3,100,0,0,,15,2019
"Randy Bullock",7154,"K","CIN",1,0,0,0,,1,1,100,7,67,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,15,2019
"Greg Zuerlein",7163,"K","LA",1,0,0,0,,0,0,,26,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,15,2019
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,49.1,0,0,,5,4,80,0,0,0,,0,0,,0,0,,15,2019
"Dustin Hopkins",7958,"K","WAS",1,0,1,1,100,1,1,100,32,71.3,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,15,2019
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,60.4,0,0,,0,0,,0,1,1,100,1,1,100,0,0,,15,2019
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,65.9,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,15,2019
"Josh Lambo",10133,"K","JAX",1,0,0,0,,1,1,100,15,66,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,15,2019
"Jason Myers",10207,"K","SEA",1,0,0,0,,0,0,,29,48.9,0,0,,4,3,75,0,1,1,100,1,1,100,0,0,,15,2019
"Wil Lutz",11096,"K","NO",1,0,0,0,,0,0,,20,65.5,0,0,,4,4,100,0,1,1,100,2,2,100,1,1,100,15,2019
"Ka'imi Fairbairn",11161,"K","HST",1,0,0,0,,0,0,,13,64.2,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,15,2019
"Aldrick Rosas",11331,"K","NYG",1,0,0,0,,0,0,,21,49.1,0,0,,5,4,80,0,0,0,,0,0,,0,0,,15,2019
"Sam Ficken",11437,"K","NYJ",1,0,0,0,,1,0,0,22,44.5,0,0,,2,1,50,0,0,0,,1,0,0,0,0,,15,2019
"Jake Elliott",11908,"K","PHI",1,0,0,0,,0,0,,24,64.8,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,15,2019
