,unique_id,player_id,player,team,year,week,value
47737,rolanmilligan_ind_2020_5,rolanmilligan_ind_2020,rolanmilligan,ind,2020,5,1
47738,skaimoore_ind_2020_5,skaimoore_ind_2020,skaimoore,ind,2020,5,1
47744,michaelpittmanjr_ind_2020_5,michaelpittmanjr_ind_2020,michaelpittmanjr,ind,2020,5,1
47750,marvelltelliii_ind_2020_5,marvelltelliii_ind_2020,marvelltelliii,ind,2020,5,1
47753,kemokoturay_ind_2020_5,kemokoturay_ind_2020,kemokoturay,ind,2020,5,1
47763,tjcarrie_ind_2021_5,tjcarrie_ind_2021,tjcarrie,ind,2021,5,1
47764,quartneydavis_ind_2021_5,quartneydavis_ind_2021,quartneydavis,ind,2021,5,1
47768,jordanglasgow_ind_2021_5,jordanglasgow_ind_2021,jordanglasgow,ind,2021,5,1
47770,tyhilton_ind_2021_5,tyhilton_ind_2021,tyhilton,ind,2021,5,1
47777,jjnelson_ind_2021_5,jjnelson_ind_2021,jjnelson,ind,2021,5,1
47778,nicknelson_ind_2021_5,nicknelson_ind_2021,nicknelson,ind,2021,5,1
47779,quentonnelson_ind_2021_5,quentonnelson_ind_2021,quentonnelson,ind,2021,5,1
47780,dezmonpatmon_ind_2021_5,dezmonpatmon_ind_2021,dezmonpatmon,ind,2021,5,1
47781,kwitypaye_ind_2021_5,kwitypaye_ind_2021,kwitypaye,ind,2021,5,1
47785,isaacrochell_ind_2021_5,isaacrochell_ind_2021,isaacrochell,ind,2021,5,1
47787,bradensmith_ind_2021_5,bradensmith_ind_2021,bradensmith,ind,2021,5,1
47790,samtevi_ind_2021_5,samtevi_ind_2021,samtevi,ind,2021,5,1
47793,jordanwilkins_ind_2021_5,jordanwilkins_ind_2021,jordanwilkins,ind,2021,5,1
47795,robertwindsor_ind_2021_5,robertwindsor_ind_2021,robertwindsor,ind,2021,5,1
47797,rockyasin_ind_2021_5,rockyasin_ind_2021,rockyasin,ind,2021,5,1
47802,deionbelue_jax_2014_5,deionbelue_jax_2014,deionbelue,jax,2014,5,1
47803,justinblackmon_jax_2014_5,justinblackmon_jax_2014,justinblackmon,jax,2014,5,1
47809,aaroncolvin_jax_2014_5,aaroncolvin_jax_2014,aaroncolvin,jax,2014,5,1
47810,damiancopeland_jax_2014_5,damiancopeland_jax_2014,damiancopeland,jax,2014,5,1
47813,tandondoss_jax_2014_5,tandondoss_jax_2014,tandondoss,jax,2014,5,1
47815,bradieewing_jax_2014_5,bradieewing_jax_2014,bradieewing,jax,2014,5,1
47819,dwaynegratz_jax_2014_5,dwaynegratz_jax_2014,dwaynegratz,jax,2014,5,1
47827,reggiejordan_jax_2014_5,reggiejordan_jax_2014,reggiejordan,jax,2014,5,1
47828,marqiselee_jax_2014_5,marqiselee_jax_2014,marqiselee,jax,2014,5,1
47829,marcedeslewis_jax_2014_5,marcedeslewis_jax_2014,marcedeslewis,jax,2014,5,1
47832,johnlotulelei_jax_2014_5,johnlotulelei_jax_2014,johnlotulelei,jax,2014,5,1
47837,fendionobun_jax_2014_5,fendionobun_jax_2014,fendionobun,jax,2014,5,1
47842,rashaadreynolds_jax_2014_5,rashaadreynolds_jax_2014,rashaadreynolds,jax,2014,5,1
47847,cecilshorts_jax_2014_5,cecilshorts_jax_2014,cecilshorts,jax,2014,5,1
47848,mickeyshuler_jax_2014_5,mickeyshuler_jax_2014,mickeyshuler,jax,2014,5,1
47849,nathanslaughter_jax_2014_5,nathanslaughter_jax_2014,nathanslaughter,jax,2014,5,1
47860,arreliousbenn_jax_2015_5,arreliousbenn_jax_2015,arreliousbenn,jax,2015,5,1
47872,dantefowler_jax_2015_5,dantefowler_jax_2015,dantefowler,jax,2015,5,1
47876,rashadgreene_jax_2015_5,rashadgreene_jax_2015,rashadgreene,jax,2015,5,1
47878,evanderhood_jax_2015_5,evanderhood_jax_2015,evanderhood,jax,2015,5,1
47884,marqiselee_jax_2015_5,marqiselee_jax_2015,marqiselee,jax,2015,5,1
47886,brandonlinder_jax_2015_5,brandonlinder_jax_2015,brandonlinder,jax,2015,5,1
47888,johnlotulelei_jax_2015_5,johnlotulelei_jax_2015,johnlotulelei,jax,2015,5,1
47889,senderrickmarks_jax_2015_5,senderrickmarks_jax_2015,senderrickmarks,jax,2015,5,1
47896,paulposluszny_jax_2015_5,paulposluszny_jax_2015,paulposluszny,jax,2015,5,1
47900,denardrobinson_jax_2015_5,denardrobinson_jax_2015,denardrobinson,jax,2015,5,1
47901,jamessample_jax_2015_5,jamessample_jax_2015,jamessample,jax,2015,5,1
47910,joshwells_jax_2015_5,joshwells_jax_2015,joshwells,jax,2015,5,1
47949,michaelbennett_jax_2017_5,michaelbennett_jax_2017,michaelbennett,jax,2017,5,1
47953,tylergaffney_jax_2017_5,tylergaffney_jax_2017,tylergaffney,jax,2017,5,1
47954,charlesgaines_jax_2017_5,charlesgaines_jax_2017,charlesgaines,jax,2017,5,1
47956,rashadgreene_jax_2017_5,rashadgreene_jax_2017,rashadgreene,jax,2017,5,1
47959,jeronjohnson_jax_2017_5,jeronjohnson_jax_2017,jeronjohnson,jax,2017,5,1
47960,joshjohnson_jax_2017_5,joshjohnson_jax_2017,joshjohnson,jax,2017,5,1
47963,brandonlinder_jax_2017_5,brandonlinder_jax_2017,brandonlinder,jax,2017,5,1
47964,lerenteemccray_jax_2017_5,lerenteemccray_jax_2017,lerenteemccray,jax,2017,5,1
47966,taureannixon_jax_2017_5,taureannixon_jax_2017,taureannixon,jax,2017,5,1
47972,calvinpryor_jax_2017_5,calvinpryor_jax_2017,calvinpryor,jax,2017,5,1
47974,mychalrivera_jax_2017_5,mychalrivera_jax_2017,mychalrivera,jax,2017,5,1
47975,allenrobinson_jax_2017_5,allenrobinson_jax_2017,allenrobinson,jax,2017,5,1
47977,edmondrobinson_jax_2017_5,edmondrobinson_jax_2017,edmondrobinson,jax,2017,5,1
47979,jaelenstrong_jax_2017_5,jaelenstrong_jax_2017,jaelenstrong,jax,2017,5,1
47980,carsontinker_jax_2017_5,carsontinker_jax_2017,carsontinker,jax,2017,5,1
47981,bryanwalters_jax_2017_5,bryanwalters_jax_2017,bryanwalters,jax,2017,5,1
47983,dedewestbrook_jax_2017_5,dedewestbrook_jax_2017,dedewestbrook,jax,2017,5,1
47984,marquezwilliams_jax_2017_5,marquezwilliams_jax_2017,marquezwilliams,jax,2017,5,1
47985,jarrodwilson_jax_2017_5,jarrodwilson_jax_2017,jarrodwilson,jax,2017,5,1
47987,kennethacker_jax_2018_5,kennethacker_jax_2018,kennethacker,jax,2018,5,1
47992,doncarey_jax_2018_5,doncarey_jax_2018,doncarey,jax,2018,5,1
47994,zachconque_jax_2018_5,zachconque_jax_2018,zachconque,jax,2018,5,1
47997,kalebeulls_jax_2018_5,kalebeulls_jax_2018,kalebeulls,jax,2018,5,1
47998,leonardfournette_jax_2018_5,leonardfournette_jax_2018,leonardfournette,jax,2018,5,1
48000,deandregoolsby_jax_2018_5,deandregoolsby_jax_2018,deandregoolsby,jax,2018,5,1
48002,davidgrinnage_jax_2018_5,davidgrinnage_jax_2018,davidgrinnage,jax,2018,5,1
48004,djhayden_jax_2018_5,djhayden_jax_2018,djhayden,jax,2018,5,1
48005,michaelhughes_jax_2018_5,michaelhughes_jax_2018,michaelhughes,jax,2018,5,1
48010,marqiselee_jax_2018_5,marqiselee_jax_2018,marqiselee,jax,2018,5,1
48011,kapronlewismoore_jax_2018_5,kapronlewismoore_jax_2018,kapronlewismoore,jax,2018,5,1
48024,camrobinson_jax_2018_5,camrobinson_jax_2018,camrobinson,jax,2018,5,1
48027,tevaunsmith_jax_2018_5,tevaunsmith_jax_2018,tevaunsmith,jax,2018,5,1
48028,brandonthomas_jax_2018_5,brandonthomas_jax_2018,brandonthomas,jax,2018,5,1
48035,alfredblue_jax_2019_5,alfredblue_jax_2019,alfredblue,jax,2019,5,1
48037,codybrown_jax_2019_5,codybrown_jax_2019,codybrown,jax,2019,5,1
48041,nickfoles_jax_2019_5,nickfoles_jax_2019,nickfoles,jax,2019,5,1
48044,donnellgreene_jax_2019_5,donnellgreene_jax_2019,donnellgreene,jax,2019,5,1
48048,benijalana_jax_2019_5,benijalana_jax_2019,benijalana,jax,2019,5,1
48052,devantemays_jax_2019_5,devantemays_jax_2019,devantemays,jax,2019,5,1
48053,lerenteemccray_jax_2019_5,lerenteemccray_jax_2019,lerenteemccray,jax,2019,5,1
48054,kcmcdermott_jax_2019_5,kcmcdermott_jax_2019,kcmcdermott,jax,2019,5,1
48055,tajmcgowan_jax_2019_5,tajmcgowan_jax_2019,tajmcgowan,jax,2019,5,1
48061,josholiver_jax_2019_5,josholiver_jax_2019,josholiver,jax,2019,5,1
48062,jamesonwualu_jax_2019_5,jamesonwualu_jax_2019,jamesonwualu,jax,2019,5,1
48063,jalenramsey_jax_2019_5,jalenramsey_jax_2019,jalenramsey,jax,2019,5,1
48066,jakeryan_jax_2019_5,jakeryan_jax_2019,jakeryan,jax,2019,5,1
48067,marcussimms_jax_2019_5,marcussimms_jax_2019,marcussimms,jax,2019,5,1
48075,joshallen_jax_2020_5,joshallen_jax_2020,joshallen,jax,2020,5,1
48076,ryquellarmstead_jax_2020_5,ryquellarmstead_jax_2020,ryquellarmstead,jax,2020,5,1
48088,danielekuale_jax_2020_5,danielekuale_jax_2020,danielekuale,jax,2020,5,1
48090,rodneygunter_jax_2020_5,rodneygunter_jax_2020,rodneygunter,jax,2020,5,1
48093,djhayden_jax_2020_5,djhayden_jax_2020,djhayden,jax,2020,5,1
48094,cjhenderson_jax_2020_5,cjhenderson_jax_2020,cjhenderson,jax,2020,5,1
48096,mylesjack_jax_2020_5,mylesjack_jax_2020,mylesjack,jax,2020,5,1
48097,leonjacobs_jax_2020_5,leonjacobs_jax_2020,leonjacobs,jax,2020,5,1
48102,joshlambo_jax_2020_5,joshlambo_jax_2020,joshlambo,jax,2020,5,1
48104,aaronlynch_jax_2020_5,aaronlynch_jax_2020,aaronlynch,jax,2020,5,1
48107,lerenteemccray_jax_2020_5,lerenteemccray_jax_2020,lerenteemccray,jax,2020,5,1
48109,rashaanmelvin_jax_2020_5,rashaanmelvin_jax_2020,rashaanmelvin,jax,2020,5,1
48114,josholiver_jax_2020_5,josholiver_jax_2020,josholiver,jax,2020,5,1
48115,devineozigbo_jax_2020_5,devineozigbo_jax_2020,devineozigbo,jax,2020,5,1
48118,dontaviusrussell_jax_2020_5,dontaviusrussell_jax_2020,dontaviusrussell,jax,2020,5,1
48127,alwoods_jax_2020_5,alwoods_jax_2020,alwoods,jax,2020,5,1
48134,tysoncampbell_jax_2021_5,tysoncampbell_jax_2021,tysoncampbell,jax,2021,5,1
48135,ajcann_jax_2021_5,ajcann_jax_2021,ajcann,jax,2021,5,1
48136,djchark_jax_2021_5,djchark_jax_2021,djchark,jax,2021,5,1
48139,travisetienne_jax_2021_5,travisetienne_jax_2021,travisetienne,jax,2021,5,1
48140,terrygodwin_jax_2021_5,terrygodwin_jax_2021,terrygodwin,jax,2021,5,1
48150,lerenteemccray_jax_2021_5,lerenteemccray_jax_2021,lerenteemccray,jax,2021,5,1
48151,jamesoshaughnessy_jax_2021_5,jamesoshaughnessy_jax_2021,jamesoshaughnessy,jax,2021,5,1
48153,royrobertsonharris_jax_2021_5,royrobertsonharris_jax_2021,royrobertsonharris,jax,2021,5,1
48156,badaratraore_jax_2021_5,badaratraore_jax_2021,badaratraore,jax,2021,5,1
48159,jeffallen_kc_2014_5,jeffallen_kc_2014,jeffallen,kc,2014,5,1
48160,donnieavery_kc_2014_5,donnieavery_kc_2014,donnieavery,kc,2014,5,1
48162,ericberry_kc_2014_5,ericberry_kc_2014,ericberry,kc,2014,5,1
48164,tylerbray_kc_2014_5,tylerbray_kc_2014,tylerbray,kc,2014,5,1
48165,mikecatapano_kc_2014_5,mikecatapano_kc_2014,mikecatapano,kc,2014,5,1
48168,sanderscommings_kc_2014_5,sanderscommings_kc_2014,sanderscommings,kc,2014,5,1
48170,mikedevito_kc_2014_5,mikedevito_kc_2014,mikedevito,kc,2014,5,1
48185,derrickjohnson_kc_2014_5,derrickjohnson_kc_2014,derrickjohnson,kc,2014,5,1
48191,joemays_kc_2014_5,joemays_kc_2014,joemays,kc,2014,5,1
48193,joemcknight_kc_2014_5,joemcknight_kc_2014,joemcknight,kc,2014,5,1
48209,tylerbray_kc_2015_5,tylerbray_kc_2015,tylerbray,kc,2015,5,1
48216,paulfanaika_kc_2015_5,paulfanaika_kc_2015,paulfanaika,kc,2015,5,1
48221,phillipgaines_kc_2015_5,phillipgaines_kc_2015,phillipgaines,kc,2015,5,1
48222,richardgordon_kc_2015_5,richardgordon_kc_2015,richardgordon,kc,2015,5,1
48229,justinmarch_kc_2015_5,justinmarch_kc_2015,justinmarch,kc,2015,5,1
48230,joshmauga_kc_2015_5,joshmauga_kc_2015,joshmauga,kc,2015,5,1
48244,albertwilson_kc_2015_5,albertwilson_kc_2015,albertwilson,kc,2015,5,1
48274,isaiahbattle_kc_2017_5,isaiahbattle_kc_2017,isaiahbattle,kc,2017,5,1
48275,ericberry_kc_2017_5,ericberry_kc_2017,ericberry,kc,2017,5,1
48276,reshardcliett_kc_2017_5,reshardcliett_kc_2017,reshardcliett,kc,2017,5,1
48278,laurentduvernaytardif_kc_2017_5,laurentduvernaytardif_kc_2017,laurentduvernaytardif,kc,2017,5,1
48279,parkerehinger_kc_2017_5,parkerehinger_kc_2017,parkerehinger,kc,2017,5,1
48282,deeford_kc_2017_5,deeford_kc_2017,deeford,kc,2017,5,1
48284,antwangoodley_kc_2017_5,antwangoodley_kc_2017,antwangoodley,kc,2017,5,1
48285,tambahali_kc_2017_5,tambahali_kc_2017,tambahali,kc,2017,5,1
48290,ashtonlampkin_kc_2017_5,ashtonlampkin_kc_2017,ashtonlampkin,kc,2017,5,1
48292,mitchmorse_kc_2017_5,mitchmorse_kc_2017,mitchmorse,kc,2017,5,1
48294,stevennelson_kc_2017_5,stevennelson_kc_2017,stevennelson,kc,2017,5,1
48295,dadinicolas_kc_2017_5,dadinicolas_kc_2017,dadinicolas,kc,2017,5,1
48300,cairosantos_kc_2017_5,cairosantos_kc_2017,cairosantos,kc,2017,5,1
48304,spencerware_kc_2017_5,spencerware_kc_2017,spencerware,kc,2017,5,1
48307,ericberry_kc_2018_5,ericberry_kc_2018,ericberry,kc,2018,5,1
48309,stepdurham_kc_2018_5,stepdurham_kc_2018,stepdurham,kc,2018,5,1
48311,alexellis_kc_2018_5,alexellis_kc_2018,alexellis,kc,2018,5,1
48315,dillongordon_kc_2018_5,dillongordon_kc_2018,dillongordon,kc,2018,5,1
48320,akeemhunt_kc_2018_5,akeemhunt_kc_2018,akeemhunt,kc,2018,5,1
48321,tejankoroma_kc_2018_5,tejankoroma_kc_2018,tejankoroma,kc,2018,5,1
48323,jdmoore_kc_2018_5,jdmoore_kc_2018,jdmoore,kc,2018,5,1
48328,byronpringle_kc_2018_5,byronpringle_kc_2018,byronpringle,kc,2018,5,1
48329,keithreaser_kc_2018_5,keithreaser_kc_2018,keithreaser,kc,2018,5,1
48331,danielsorensen_kc_2018_5,danielsorensen_kc_2018,danielsorensen,kc,2018,5,1
48342,feltondavis_kc_2019_5,feltondavis_kc_2019,feltondavis,kc,2019,5,1
48347,ericfisher_kc_2019_5,ericfisher_kc_2019,ericfisher,kc,2019,5,1
48349,davongrayson_kc_2019_5,davongrayson_kc_2019,davongrayson,kc,2019,5,1
48350,dariusharris_kc_2019_5,dariusharris_kc_2019,dariusharris,kc,2019,5,1
48351,chadhenne_kc_2019_5,chadhenne_kc_2019,chadhenne,kc,2019,5,1
48352,tyreekhill_kc_2019_5,tyreekhill_kc_2019,tyreekhill,kc,2019,5,1
48356,marcuskemp_kc_2019_5,marcuskemp_kc_2019,marcuskemp,kc,2019,5,1
48359,johnlovett_kc_2019_5,johnlovett_kc_2019,johnlovett,kc,2019,5,1
48366,dorianodaniel_kc_2019_5,dorianodaniel_kc_2019,dorianodaniel,kc,2019,5,1
48368,alexokafor_kc_2019_5,alexokafor_kc_2019,alexokafor,kc,2019,5,1
48370,keithreaser_kc_2019_5,keithreaser_kc_2019,keithreaser,kc,2019,5,1
48372,breelandspeaks_kc_2019_5,breelandspeaks_kc_2019,breelandspeaks,kc,2019,5,1
48374,timward_kc_2019_5,timward_kc_2019,timward,kc,2019,5,1
48377,davidwells_kc_2019_5,davidwells_kc_2019,davidwells,kc,2019,5,1
48384,alexbrown_kc_2020_5,alexbrown_kc_2020,alexbrown,kc,2020,5,1
48391,michaeldanna_kc_2020_5,michaeldanna_kc_2020,michaeldanna,kc,2020,5,1
48392,laurentduvernaytardif_kc_2020_5,laurentduvernaytardif_kc_2020,laurentduvernaytardif,kc,2020,5,1
48405,lucasniang_kc_2020_5,lucasniang_kc_2020,lucasniang,kc,2020,5,1
48412,martinasrankin_kc_2020_5,martinasrankin_kc_2020,martinasrankin,kc,2020,5,1
48415,khalensaunders_kc_2020_5,khalensaunders_kc_2020,khalensaunders,kc,2020,5,1
48418,ljariussneed_kc_2020_5,ljariussneed_kc_2020,ljariussneed,kc,2020,5,1
48425,damienwilliams_kc_2020_5,damienwilliams_kc_2020,damienwilliams,kc,2020,5,1
48439,chrisjones_kc_2021_5,chrisjones_kc_2021,chrisjones,kc,2021,5,1
48440,joshuakaindoh_kc_2021_5,joshuakaindoh_kc_2021,joshuakaindoh,kc,2021,5,1
48451,charvariusward_kc_2021_5,charvariusward_kc_2021,charvariusward,kc,2021,5,1
48457,jeremiahattaochu_lac_2014_5,jeremiahattaochu_lac_2014,jeremiahattaochu,lac,2014,5,1
48462,jeromeyclary_lac_2014_5,jeromeyclary_lac_2014,jeromeyclary,lac,2014,5,1
48464,marcuscromartie_lac_2014_5,marcuscromartie_lac_2014,marcuscromartie,lac,2014,5,1
48473,kwamegeathers_lac_2014_5,kwamegeathers_lac_2014,kwamegeathers,lac,2014,5,1
48477,nickhardwick_lac_2014_5,nickhardwick_lac_2014,nickhardwick,lac,2014,5,1
48478,melviningram_lac_2014_5,melviningram_lac_2014,melviningram,lac,2014,5,1
48485,ryanmathews_lac_2014_5,ryanmathews_lac_2014,ryanmathews,lac,2014,5,1
48487,richohrnberger_lac_2014_5,richohrnberger_lac_2014,richohrnberger,lac,2014,5,1
48490,damikscafe_lac_2014_5,damikscafe_lac_2014,damikscafe,lac,2014,5,1
48492,alvinscioneaux_lac_2014_5,alvinscioneaux_lac_2014,alvinscioneaux,lac,2014,5,1
48494,mantiteo_lac_2014_5,mantiteo_lac_2014,mantiteo,lac,2014,5,1
48495,rickytjongatjoe_lac_2014_5,rickytjongatjoe_lac_2014,rickytjongatjoe,lac,2014,5,1
48498,reggiewalker_lac_2014_5,reggiewalker_lac_2014,reggiewalker,lac,2014,5,1
48501,dannywoodhead_lac_2014_5,dannywoodhead_lac_2014,dannywoodhead,lac,2014,5,1
48502,shareecewright_lac_2014_5,shareecewright_lac_2014,shareecewright,lac,2014,5,1
48506,kingdunlap_lac_2015_5,kingdunlap_lac_2015,kingdunlap,lac,2015,5,1
48511,orlandofranklin_lac_2015_5,orlandofranklin_lac_2015,orlandofranklin,lac,2015,5,1
48518,stevejohnson_lac_2015_5,stevejohnson_lac_2015,stevejohnson,lac,2015,5,1
48522,craigmager_lac_2015_5,craigmager_lac_2015,craigmager,lac,2015,5,1
48531,johnnietroutman_lac_2015_5,johnnietroutman_lac_2015,johnnietroutman,lac,2015,5,1
48536,tourekwilliams_lac_2015_5,tourekwilliams_lac_2015,tourekwilliams,lac,2015,5,1
48537,jahleeladdae_lac_2016_5,jahleeladdae_lac_2016,jahleeladdae,lac,2016,5,1
48538,keenanallen_lac_2016_5,keenanallen_lac_2016,keenanallen,lac,2016,5,1
48540,rasheedbailey_lac_2016_5,rasheedbailey_lac_2016,rasheedbailey,lac,2016,5,1
48541,joebarksdale_lac_2016_5,joebarksdale_lac_2016,joebarksdale,lac,2016,5,1
48545,zamircarlis_lac_2016_5,zamircarlis_lac_2016,zamircarlis,lac,2016,5,1
48546,terrellchestnut_lac_2016_5,terrellchestnut_lac_2016,terrellchestnut,lac,2016,5,1
48547,donavonclark_lac_2016_5,donavonclark_lac_2016,donavonclark,lac,2016,5,1
48549,jeffcumberland_lac_2016_5,jeffcumberland_lac_2016,jeffcumberland,lac,2016,5,1
48550,mattdaniels_lac_2016_5,mattdaniels_lac_2016,mattdaniels,lac,2016,5,1
48552,nickdzubnar_lac_2016_5,nickdzubnar_lac_2016,nickdzubnar,lac,2016,5,1
48554,brandonflowers_lac_2016_5,brandonflowers_lac_2016,brandonflowers,lac,2016,5,1
48560,javonteeherndon_lac_2016_5,javonteeherndon_lac_2016,javonteeherndon,lac,2016,5,1
48561,stevejohnson_lac_2016_5,stevejohnson_lac_2016,stevejohnson,lac,2016,5,1
48562,tylerjohnstone_lac_2016_5,tylerjohnstone_lac_2016,tylerjohnstone,lac,2016,5,1
48563,seanlissemore_lac_2016_5,seanlissemore_lac_2016,seanlissemore,lac,2016,5,1
48565,tylermarcordes_lac_2016_5,tylermarcordes_lac_2016,tylermarcordes,lac,2016,5,1
48569,brandenoliver_lac_2016_5,brandenoliver_lac_2016,brandenoliver,lac,2016,5,1
48571,denzelperryman_lac_2016_5,denzelperryman_lac_2016,denzelperryman,lac,2016,5,1
48572,shaqpetteway_lac_2016_5,shaqpetteway_lac_2016,shaqpetteway,lac,2016,5,1
48574,mantiteo_lac_2016_5,mantiteo_lac_2016,mantiteo,lac,2016,5,1
48575,jasonverrett_lac_2016_5,jasonverrett_lac_2016,jasonverrett,lac,2016,5,1
48576,chriswatt_lac_2016_5,chriswatt_lac_2016,chriswatt,lac,2016,5,1
48579,dannywoodhead_lac_2016_5,dannywoodhead_lac_2016,dannywoodhead,lac,2016,5,1
48580,carloswray_lac_2016_5,carloswray_lac_2016,carloswray,lac,2016,5,1
48587,asantecleveland_lac_2017_5,asantecleveland_lac_2017,asantecleveland,lac,2017,5,1
48590,chrishairston_lac_2017_5,chrishairston_lac_2017,chrishairston,lac,2017,5,1
48595,forrestlamp_lac_2017_5,forrestlamp_lac_2017,forrestlamp,lac,2017,5,1
48596,chrislandrum_lac_2017_5,chrislandrum_lac_2017,chrislandrum,lac,2017,5,1
48600,charmeacheallemoore_lac_2017_5,charmeacheallemoore_lac_2017,charmeacheallemoore,lac,2017,5,1
48603,brandenoliver_lac_2017_5,brandenoliver_lac_2017,brandenoliver,lac,2017,5,1
48605,denzelperryman_lac_2017_5,denzelperryman_lac_2017,denzelperryman,lac,2017,5,1
48610,darrellstuckey_lac_2017_5,darrellstuckey_lac_2017,darrellstuckey,lac,2017,5,1
48611,jasonverrett_lac_2017_5,jasonverrett_lac_2017,jasonverrett,lac,2017,5,1
48613,mikewilliams_lac_2017_5,mikewilliams_lac_2017,mikewilliams,lac,2017,5,1
48616,joebarksdale_lac_2018_5,joebarksdale_lac_2018,joebarksdale,lac,2018,5,1
48617,travisbenjamin_lac_2018_5,travisbenjamin_lac_2018,travisbenjamin,lac,2018,5,1
48618,joeybosa_lac_2018_5,joeybosa_lac_2018,joeybosa,lac,2018,5,1
48619,brettboyko_lac_2018_5,brettboyko_lac_2018,brettboyko,lac,2018,5,1
48627,hunterhenry_lac_2018_5,hunterhenry_lac_2018,hunterhenry,lac,2018,5,1
48630,craigmager_lac_2018_5,craigmager_lac_2018,craigmager,lac,2018,5,1
48632,russellokung_lac_2018_5,russellokung_lac_2018,russellokung,lac,2018,5,1
48635,austinroberts_lac_2018_5,austinroberts_lac_2018,austinroberts,lac,2018,5,1
48636,artavisscott_lac_2018_5,artavisscott_lac_2018,artavisscott,lac,2018,5,1
48638,jasonverrett_lac_2018_5,jasonverrett_lac_2018,jasonverrett,lac,2018,5,1
48639,jaylenwatkins_lac_2018_5,jaylenwatkins_lac_2018,jaylenwatkins,lac,2018,5,1
48641,kyzirwhite_lac_2018_5,kyzirwhite_lac_2018,kyzirwhite,lac,2018,5,1
48645,nasiradderley_lac_2019_5,nasiradderley_lac_2019,nasiradderley,lac,2019,5,1
48647,michaelbadgley_lac_2019_5,michaelbadgley_lac_2019,michaelbadgley,lac,2019,5,1
48651,dylancantrell_lac_2019_5,dylancantrell_lac_2019,dylancantrell,lac,2019,5,1
48652,seanculkin_lac_2019_5,seanculkin_lac_2019,seanculkin,lac,2019,5,1
48659,hunterhenry_lac_2019_5,hunterhenry_lac_2019,hunterhenry,lac,2019,5,1
48660,melviningram_lac_2019_5,melviningram_lac_2019,melviningram,lac,2019,5,1
48661,dontrelleinman_lac_2019_5,dontrelleinman_lac_2019,dontrelleinman,lac,2019,5,1
48662,justinjackson_lac_2019_5,justinjackson_lac_2019,justinjackson,lac,2019,5,1
48663,derwinjames_lac_2019_5,derwinjames_lac_2019,derwinjames,lac,2019,5,1
48664,trevonjohnson_lac_2019_5,trevonjohnson_lac_2019,trevonjohnson,lac,2019,5,1
48668,kodamartin_lac_2019_5,kodamartin_lac_2019,kodamartin,lac,2019,5,1
48673,russellokung_lac_2019_5,russellokung_lac_2019,russellokung,lac,2019,5,1
48676,adrianphillips_lac_2019_5,adrianphillips_lac_2019,adrianphillips,lac,2019,5,1
48683,andrewvollert_lac_2019_5,andrewvollert_lac_2019,andrewvollert,lac,2019,5,1
48686,trevorwilliams_lac_2019_5,trevorwilliams_lac_2019,trevorwilliams,lac,2019,5,1
48691,asmarbilal_lac_2020_5,asmarbilal_lac_2020,asmarbilal,lac,2020,5,1
48693,bryanbulaga_lac_2020_5,bryanbulaga_lac_2020,bryanbulaga,lac,2020,5,1
48695,austinekeler_lac_2020_5,austinekeler_lac_2020,austinekeler,lac,2020,5,1
48699,chrisharrisjr_lac_2020_5,chrisharrisjr_lac_2020,chrisharrisjr,lac,2020,5,1
48703,melviningram_lac_2020_5,melviningram_lac_2020,melviningram,lac,2020,5,1
48708,justinjones_lac_2020_5,justinjones_lac_2020,justinjones,lac,2020,5,1
48717,mikepouncey_lac_2020_5,mikepouncey_lac_2020,mikepouncey,lac,2020,5,1
48721,tyrodtaylor_lac_2020_5,tyrodtaylor_lac_2020,tyrodtaylor,lac,2020,5,1
48723,druetranquill_lac_2020_5,druetranquill_lac_2020,druetranquill,lac,2020,5,1
48724,traiturner_lac_2020_5,traiturner_lac_2020,traiturner,lac,2020,5,1
48732,bryanbulaga_lac_2021_5,bryanbulaga_lac_2021,bryanbulaga,lac,2021,5,1
48741,justinjackson_lac_2021_5,justinjackson_lac_2021,justinjackson,lac,2021,5,1
48745,damonlloyd_lac_2021_5,damonlloyd_lac_2021,damonlloyd,lac,2021,5,1
48747,kennethmurray_lac_2021_5,kennethmurray_lac_2021,kennethmurray,lac,2021,5,1
48749,joereed_lac_2021_5,joereed_lac_2021,joereed,lac,2021,5,1
48759,sambradford_lar_2014_5,sambradford_lar_2014,sambradford,lar,2014,5,1
48761,masonbrodine_lar_2014_5,masonbrodine_lar_2014,masonbrodine,lar,2014,5,1
48772,shaunhill_lar_2014_5,shaunhill_lar_2014,shaunhill,lar,2014,5,1
48774,trumainejohnson_lar_2014_5,trumainejohnson_lar_2014,trumainejohnson,lar,2014,5,1
48775,barrettjones_lar_2014_5,barrettjones_lar_2014,barrettjones,lar,2014,5,1
48778,chrislong_lar_2014_5,chrislong_lar_2014,chrislong,lar,2014,5,1
48781,brandonmcgee_lar_2014_5,brandonmcgee_lar_2014,brandonmcgee,lar,2014,5,1
48784,isaiahpead_lar_2014_5,isaiahpead_lar_2014,isaiahpead,lar,2014,5,1
48788,demetriusrhaney_lar_2014_5,demetriusrhaney_lar_2014,demetriusrhaney,lar,2014,5,1
