p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,pass_summary_player_game_count,pass_summary_accuracy_percent,pass_summary_aimed_passes,pass_summary_attempts,pass_summary_avg_depth_of_target,pass_summary_avg_time_to_throw,pass_summary_bats,pass_summary_big_time_throws,pass_summary_btt_rate,pass_summary_completion_percent,pass_summary_completions,pass_summary_declined_penalties,pass_summary_def_gen_pressures,pass_summary_drop_rate,pass_summary_dropbacks,pass_summary_drops,pass_summary_first_downs,pass_summary_franchise_id,pass_summary_grades_hands_fumble,pass_summary_grades_offense,pass_summary_grades_pass,pass_summary_grades_run,pass_summary_hit_as_threw,pass_summary_interceptions,pass_summary_passing_snaps,pass_summary_penalties,pass_summary_pressure_to_sack_rate,pass_summary_qb_rating,pass_summary_sack_percent,pass_summary_sacks,pass_summary_scrambles,pass_summary_spikes,pass_summary_thrown_aways,pass_summary_touchdowns,pass_summary_turnover_worthy_plays,pass_summary_twp_rate,pass_summary_yards,pass_summary_ypa
davidfales_mia_2017_13,davidfales,davidfales_mia_2017,mia_2017_13,mia_2017,8818,qb,mia,2017,13,1,0.0,1,1,36.0,2.5,0,0,0.0,0.0,0,0,0,7.426829268292683,1,0,0,17,60.4,59.4,59.3,61.09127155172414,0,0,1,0,17.889788997739263,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
benroethlisberger_pit_2017_14,benroethlisberger,benroethlisberger_pit_2017,pit_2017_14,pit_2017,1732,qb,pit,2017,14,1,72.6,62,66,8.6,2.4,2,3,4.3,66.7,44,0,19,2.2,70,1,24,25,82.8,72.0,70.3,62.6,0,0,73,0,15.8,99.7,4.3,3,1,2,0,2,2,2.7,506,7.7
elimanning_nyg_2017_14,elimanning,elimanning_nyg_2017,nyg_2017_14,nyg_2017,1722,qb,nyg,2017,14,1,75.0,44,46,6.6,2.47,0,1,2.1,67.4,31,0,16,6.1,46,2,12,21,80.0,56.1,55.4,61.09127155172414,1,2,47,0,0.0,68.0,0.0,0,0,0,1,1,1,2.1,228,5.0
bretthundley_gb_2017_14,bretthundley,bretthundley_gb_2017,gb_2017_14,gb_2017,9580,qb,gb,2017,14,1,90.5,42,46,4.9,2.3,1,1,2.0,76.1,35,0,12,7.9,51,3,16,12,81.4,79.5,72.7,82.3,1,0,54,0,8.3,111.2,2.0,1,4,0,2,3,0,0.0,265,5.8
matthewstafford_det_2017_14,matthewstafford,matthewstafford_det_2017,det_2017_14,det_2017,4924,qb,det,2017,14,1,88.6,44,44,5.9,2.46,0,1,2.0,81.8,36,0,12,7.7,44,3,16,11,80.3,69.3,68.2,61.09127155172414,0,2,49,0,0.0,91.4,0.0,0,0,0,0,1,2,4.1,381,8.7
casekeenum_min_2017_14,casekeenum,casekeenum_min_2017,min_2017_14,min_2017,7323,qb,min,2017,14,1,80.0,40,44,8.3,2.76,0,4,8.5,61.4,27,0,24,15.6,55,5,16,18,81.2,88.5,84.9,72.2,1,2,58,0,25.0,75.9,10.9,6,5,0,3,2,1,1.7,280,6.4
tombrady_ne_2017_14,tombrady,tombrady_ne_2017,ne_2017_14,ne_2017,698,qb,ne,2017,14,1,67.6,37,43,9.5,2.6,1,3,6.1,55.8,24,0,16,4.0,45,1,9,19,80.5,55.5,55.4,61.09127155172414,0,2,51,0,12.5,59.5,4.4,2,0,0,5,1,2,3.9,233,5.4
derekcarr_lv_2017_14,derekcarr,derekcarr_lv_2017,lv_2017_14,lv_2017,8671,qb,lv,2017,14,1,63.4,41,41,9.7,2.5,0,1,2.2,58.5,24,0,14,7.7,44,2,10,23,80.3,72.0,70.8,61.09127155172414,0,2,49,0,21.4,60.1,6.8,3,0,0,0,1,1,2.0,211,5.1
carsonwentz_phi_2017_14,carsonwentz,carsonwentz_phi_2017,phi_2017_14,phi_2017,10636,qb,phi,2017,14,1,62.5,40,41,9.5,2.94,0,4,9.1,56.1,23,0,17,8.0,45,2,15,24,80.3,82.9,82.6,58.3,1,1,49,0,5.9,100.8,2.2,1,3,0,0,4,0,0.0,291,7.1
jameiswinston_tb_2017_14,jameiswinston,jameiswinston_tb_2017,tb_2017_14,tb_2017,9434,qb,tb,2017,14,1,72.2,36,38,8.7,2.65,1,0,0.0,68.4,26,0,14,0.0,42,0,20,30,29.3,59.6,56.8,68.3,0,2,44,0,21.4,86.0,7.1,3,1,0,1,2,4,9.1,285,7.5
jaycutler_mia_2017_14,jaycutler,jaycutler_mia_2017,mia_2017_14,mia_2017,2956,qb,mia,2017,14,1,84.8,33,38,8.7,2.86,1,2,5.0,65.8,25,0,9,10.7,41,3,14,17,80.1,75.0,72.3,67.0,0,0,43,0,22.2,112.1,4.9,2,1,0,4,3,1,2.3,263,6.9
drewbrees_no_2017_14,drewbrees,drewbrees_no_2017,no_2017_14,no_2017,802,qb,no,2017,14,1,81.3,32,35,5.2,2.55,1,2,5.7,74.3,26,0,10,0.0,37,0,16,20,78.8,63.5,61.3,62.6,0,1,37,0,20.0,103.4,5.4,2,0,0,2,2,1,2.7,271,7.7
joeflacco_bal_2017_14,joeflacco,joeflacco_bal_2017,bal_2017_14,bal_2017,4332,qb,bal,2017,14,1,66.7,30,35,8.4,2.25,1,1,2.7,57.1,20,0,15,0.0,36,0,12,3,27.8,44.1,44.2,61.09127155172414,1,1,38,0,6.7,88.9,2.8,1,0,1,2,2,5,13.2,269,7.7
alexsmith_kc_2017_14,alexsmith,alexsmith_kc_2017,kc_2017_14,kc_2017,2218,qb,kc,2017,14,1,71.9,32,34,9.5,2.63,2,1,2.8,58.8,20,0,16,13.0,41,3,13,16,79.9,68.1,67.7,59.6,0,1,43,0,25.0,71.7,9.8,4,3,0,0,0,1,2.3,268,7.9
jimmygaroppolo_sf_2017_14,jimmygaroppolo,jimmygaroppolo_sf_2017,sf_2017_14,sf_2017,8697,qb,sf,2017,14,1,73.3,30,33,13.3,2.74,0,1,2.9,60.6,20,0,17,9.1,36,2,13,28,79.7,84.4,85.3,53.8,2,1,39,0,11.8,92.2,5.6,2,1,1,0,1,1,2.6,334,10.1
mitchelltrubisky_chi_2017_14,mitchelltrubisky,mitchelltrubisky_chi_2017,chi_2017_14,chi_2017,11757,qb,chi,2017,14,1,86.7,30,32,8.4,2.51,1,1,2.8,78.1,25,0,8,3.8,35,1,14,6,79.1,89.1,89.6,61.9,0,0,39,1,25.0,112.4,5.7,2,1,1,0,1,0,0.0,271,8.5
marcusmariota_ten_2017_14,marcusmariota,marcusmariota_ten_2017,ten_2017_14,ten_2017,9435,qb,ten,2017,14,1,63.3,30,31,11.6,2.79,0,1,2.9,51.6,16,0,10,15.8,35,3,9,31,79.0,55.4,54.5,61.6,1,2,38,0,30.0,39.6,8.6,3,1,0,0,0,1,2.6,159,5.1
philiprivers_lac_2017_14,philiprivers,philiprivers_lac_2017,lac_2017_14,lac_2017,1725,qb,lac,2017,14,1,80.0,25,31,11.3,2.72,1,3,9.4,58.1,18,0,15,10.0,33,2,13,27,78.1,92.4,91.5,61.09127155172414,1,0,34,0,13.3,114.9,6.1,2,0,0,4,2,0,0.0,319,10.3
russellwilson_sea_2017_14,russellwilson,russellwilson_sea_2017,sea_2017_14,sea_2017,7077,qb,sea,2017,14,1,67.9,28,31,16.8,3.56,0,4,11.8,54.8,17,0,17,10.5,35,2,7,29,79.7,74.6,71.6,64.7,1,3,40,1,11.8,76.9,5.7,2,2,0,2,3,0,0.0,271,8.7
trevorsiemian_den_2017_14,trevorsiemian,trevorsiemian_den_2017,den_2017_14,den_2017,9683,qb,den,2017,14,1,77.8,27,31,9.8,2.95,0,2,6.1,61.3,19,0,13,9.5,35,2,11,10,78.8,77.1,75.6,63.2,0,0,37,0,15.4,90.8,5.7,2,2,0,4,1,0,0.0,200,6.5
dakprescott_dal_2017_14,dakprescott,dakprescott_dal_2017,dal_2017_14,dal_2017,10769,qb,dal,2017,14,1,80.0,30,30,6.8,2.93,0,2,6.5,66.7,20,0,7,16.7,33,4,13,9,78.8,89.7,90.4,56.5,0,0,34,0,0.0,137.1,0.0,0,3,0,0,3,0,0.0,332,11.1
andydalton_cin_2017_14,andydalton,andydalton_cin_2017,cin_2017_14,cin_2017,6187,qb,cin,2017,14,1,61.5,26,29,11.6,2.66,1,1,3.4,48.3,14,0,9,12.5,31,2,7,7,77.7,60.6,60.1,61.09127155172414,0,1,32,0,22.2,59.7,6.5,2,0,0,2,1,1,3.1,141,4.9
deshonekizer_cle_2017_14,deshonekizer,deshonekizer_cle_2017,cle_2017_14,cle_2017,11807,qb,cle,2017,14,1,71.4,28,28,12.2,2.87,0,2,6.9,71.4,20,0,8,0.0,31,0,13,8,78.0,74.7,72.2,64.7,0,2,32,0,25.0,99.4,6.5,2,1,0,0,3,2,6.3,214,7.6
kirkcousins_was_2017_14,kirkcousins,kirkcousins_was_2017,was_2017_14,was_2017,7102,qb,was,2017,14,1,59.3,27,27,11.9,2.68,0,2,7.4,55.6,15,0,12,6.3,31,1,7,32,77.6,55.7,57.9,50.4,0,1,31,0,16.7,68.6,6.5,2,2,0,0,1,2,6.5,151,5.6
mattryan_atl_2017_14,mattryan,mattryan_atl_2017,atl_2017_14,atl_2017,4317,qb,atl,2017,14,1,72.0,25,27,9.9,2.89,0,1,2.9,55.6,15,0,10,16.7,29,3,11,2,78.9,45.3,45.7,55.6,1,3,36,0,10.0,55.2,3.4,1,1,0,1,1,4,11.1,221,8.2
blakebortles_jax_2017_14,blakebortles,blakebortles_jax_2017,jax_2017_14,jax_2017,8638,qb,jax,2017,14,1,76.9,26,27,8.0,2.55,0,2,7.4,66.7,18,0,7,10.0,28,2,12,15,78.5,86.4,85.1,65.2,1,0,28,0,0.0,123.7,0.0,0,1,0,0,2,0,0.0,268,9.9
blainegabbert_ari_2017_14,blainegabbert,blainegabbert_ari_2017,ari_2017_14,ari_2017,6162,qb,ari,2017,14,1,69.2,26,26,8.6,2.48,0,0,0.0,65.4,17,0,15,5.6,36,1,9,1,79.2,50.9,51.4,55.3,0,0,38,0,53.3,85.1,22.2,8,2,0,0,0,0,0.0,178,6.8
jaredgoff_lar_2017_14,jaredgoff,jaredgoff_lar_2017,lar_2017_14,lar_2017,10635,qb,lar,2017,14,1,77.3,22,26,8.1,3.02,0,1,3.6,61.5,16,0,16,5.9,29,1,8,26,26.8,49.8,50.1,57.9,3,0,31,0,12.5,110.9,6.9,2,1,0,1,2,3,9.7,199,7.7
tjyates_hou_2017_14,tjyates,tjyates_hou_2017,hou_2017_14,hou_2017,6304,qb,hou,2017,14,1,68.0,25,26,14.2,2.81,0,3,11.1,53.8,14,0,13,17.6,30,3,11,13,77.7,75.1,71.4,70.2,1,0,32,0,7.7,100.6,3.3,1,3,0,0,2,1,3.1,175,6.7
camnewton_car_2017_14,camnewton,camnewton_car_2017,car_2017_14,car_2017,6153,qb,car,2017,14,1,60.9,23,25,10.4,2.89,0,1,4.0,52.0,13,0,9,7.1,27,1,7,5,79.5,63.2,63.2,59.2,0,1,27,0,22.2,64.9,7.4,2,0,0,2,1,0,0.0,137,5.5
jacobybrissett_ind_2017_14,jacobybrissett,jacobybrissett_ind_2017,ind_2017_14,ind_2017,10725,qb,ind,2017,14,1,63.2,19,22,8.8,3.18,0,1,4.2,50.0,11,0,9,8.3,25,1,6,14,77.1,66.0,65.8,58.8,1,0,27,1,11.1,72.0,4.0,1,2,1,1,1,0,0.0,69,3.1
joshmccown_nyj_2017_14,joshmccown,joshmccown_nyj_2017,nyj_2017_14,nyj_2017,1085,qb,nyj,2017,14,1,63.6,11,12,6.5,2.28,1,0,0.0,50.0,6,0,7,14.3,17,1,2,22,22.5,40.2,36.1,64.7,0,1,17,0,57.1,25.0,23.5,4,1,0,0,0,2,11.8,46,3.8
tomsavage_hou_2017_14,tomsavage,tomsavage_hou_2017,hou_2017_14,hou_2017,8770,qb,hou,2017,14,1,87.5,8,12,11.0,2.51,0,2,16.7,50.0,6,0,9,14.3,14,1,3,13,73.2,85.7,83.9,61.09127155172414,1,0,14,1,22.2,65.6,14.3,2,0,0,3,0,0,0.0,63,5.3
nathanpeterman_buf_2017_14,nathanpeterman,nathanpeterman_buf_2017,buf_2017_14,buf_2017,11926,qb,buf,2017,14,1,88.9,9,10,8.8,2.57,0,0,0.0,50.0,5,0,2,37.5,12,3,4,4,73.0,71.4,75.7,55.0,0,0,12,0,0.0,100.8,0.0,0,2,1,0,1,0,0.0,57,5.7
nickfoles_phi_2017_14,nickfoles,nickfoles_phi_2017,phi_2017_14,phi_2017,7089,qb,phi,2017,14,1,66.7,9,10,9.0,2.65,0,0,0.0,60.0,6,0,6,0.0,12,0,3,24,21.2,66.0,68.5,55.6,1,0,13,0,16.7,69.6,8.3,1,1,0,0,0,1,7.7,42,4.2
brycepetty_nyj_2017_14,brycepetty,brycepetty_nyj_2017,nyj_2017_14,nyj_2017,9536,qb,nyj,2017,14,1,50.0,8,9,8.9,2.44,1,0,0.0,22.2,2,0,2,50.0,10,2,0,22,72.4,48.5,49.8,58.3,0,0,12,0,0.0,39.6,0.0,0,1,0,0,0,1,8.3,14,1.6
ajmccarron_cin_2017_14,ajmccarron,ajmccarron_cin_2017,cin_2017_14,cin_2017,8799,qb,cin,2017,14,1,57.1,7,8,7.7,3.3,0,0,0.0,50.0,4,0,3,0.0,9,0,2,7,70.9,43.5,44.7,61.09127155172414,1,0,9,0,33.3,68.2,11.1,1,0,0,0,0,0,0.0,47,5.9
kellenclemens_lac_2017_14,kellenclemens,kellenclemens_lac_2017,lac_2017_14,lac_2017,2994,qb,lac,2017,14,1,33.3,3,3,3.3,1.67,0,0,0.0,33.3,1,0,2,0.0,3,0,1,27,65.5,45.1,44.4,61.09127155172414,0,1,3,0,0.0,2.8,0.0,0,0,0,0,0,0,0.0,3,1.0
elimanning_nyg_2017_15,elimanning,elimanning_nyg_2017,nyg_2017_15,nyg_2017,1722,qb,nyg,2017,15,1,72.2,54,57,7.6,2.17,0,2,3.3,64.9,37,0,13,5.1,58,2,18,21,81.9,67.7,66.7,61.09127155172414,2,1,64,0,7.7,98.1,1.7,1,0,0,1,3,2,3.1,434,7.6
jaycutler_mia_2017_15,jaycutler,jaycutler_mia_2017,mia_2017_15,mia_2017,2956,qb,mia,2017,15,1,64.6,48,49,9.0,2.35,0,1,2.0,57.1,28,0,11,9.7,54,3,14,17,23.5,45.7,47.7,51.6,0,3,55,0,27.3,47.5,5.6,3,1,0,1,0,4,7.3,274,5.6
mitchelltrubisky_chi_2017_15,mitchelltrubisky,mitchelltrubisky_chi_2017,chi_2017_15,chi_2017,11757,qb,chi,2017,15,1,72.7,44,46,7.2,2.51,1,2,4.1,67.4,31,0,13,3.1,49,1,16,6,33.8,53.6,57.9,46.5,0,3,53,1,15.4,66.8,4.1,2,1,0,1,1,3,5.7,314,6.8
aaronrodgers_gb_2017_15,aaronrodgers,aaronrodgers_gb_2017,gb_2017_15,gb_2017,2241,qb,gb,2017,15,1,71.8,39,45,8.6,2.51,0,1,2.1,57.8,26,0,18,7.1,53,2,15,12,81.2,67.3,61.1,79.0,1,3,55,0,16.7,71.5,5.7,3,5,1,4,3,3,5.5,290,6.4
jimmygaroppolo_sf_2017_15,jimmygaroppolo,jimmygaroppolo_sf_2017,sf_2017_15,sf_2017,8697,qb,sf,2017,15,1,78.0,41,43,9.1,2.28,1,0,0.0,72.1,31,0,18,3.1,46,1,20,28,80.1,72.9,71.5,61.09127155172414,0,0,48,0,16.7,106.8,6.5,3,0,1,0,1,2,4.2,381,8.9
joeflacco_bal_2017_15,joeflacco,joeflacco_bal_2017,bal_2017_15,bal_2017,4332,qb,bal,2017,15,1,76.3,38,42,7.3,2.6,2,4,9.3,61.9,26,0,13,10.3,43,3,12,3,80.4,78.3,78.5,55.4,1,0,44,0,7.7,90.2,2.3,1,0,0,1,1,0,0.0,288,6.9
blainegabbert_ari_2017_15,blainegabbert,blainegabbert_ari_2017,ari_2017_15,ari_2017,6162,qb,ari,2017,15,1,62.9,35,41,9.3,2.58,4,2,4.7,39.0,16,0,22,27.3,49,6,12,1,22.5,38.1,36.5,65.7,1,1,51,1,22.7,43.6,10.2,5,3,1,0,0,3,5.9,189,4.6
brycepetty_nyj_2017_15,brycepetty,brycepetty_nyj_2017,nyj_2017_15,nyj_2017,9536,qb,nyj,2017,15,1,62.5,32,39,7.9,2.48,3,2,4.8,48.7,19,1,14,5.0,42,1,8,22,79.8,53.6,52.3,62.1,1,2,45,1,7.1,49.0,2.4,1,2,0,3,1,0,0.0,179,4.6
derekcarr_lv_2017_15,derekcarr,derekcarr_lv_2017,lv_2017_15,lv_2017,8671,qb,lv,2017,15,1,61.1,36,38,7.5,2.54,0,0,0.0,55.3,21,0,16,4.5,41,1,12,23,27.5,43.3,49.0,36.1,0,0,45,0,0.0,84.4,0.0,0,3,0,2,2,4,8.9,171,4.5
nickfoles_phi_2017_15,nickfoles,nickfoles_phi_2017,phi_2017_15,phi_2017,7089,qb,phi,2017,15,1,72.2,36,38,9.8,2.65,0,2,5.1,63.2,24,0,11,7.7,39,2,15,24,79.3,71.7,73.1,57.1,1,0,40,1,9.1,115.8,2.6,1,0,0,1,4,0,0.0,237,6.2
deshonekizer_cle_2017_15,deshonekizer,deshonekizer_cle_2017,cle_2017_15,cle_2017,11807,qb,cle,2017,15,1,65.6,32,37,7.8,3.04,2,0,0.0,54.1,20,0,20,4.8,43,1,9,8,80.4,39.4,42.3,47.7,0,2,47,0,10.0,41.0,4.7,2,4,0,3,0,2,4.3,146,3.9
drewbrees_no_2017_15,drewbrees,drewbrees_no_2017,no_2017_15,no_2017,802,qb,no,2017,15,1,82.4,34,36,6.1,2.47,0,3,8.1,72.2,26,0,7,7.1,36,2,13,20,78.8,87.1,85.3,60.0,0,1,37,0,0.0,101.7,0.0,0,0,0,2,2,2,5.4,281,7.8
philiprivers_lac_2017_15,philiprivers,philiprivers_lac_2017,lac_2017_15,lac_2017,1725,qb,lac,2017,15,1,68.6,35,36,11.0,2.6,0,0,0.0,55.6,20,0,13,16.7,38,4,11,27,79.3,60.7,62.0,55.3,0,3,42,0,15.4,49.2,5.3,2,0,0,1,1,4,9.5,227,6.3
tombrady_ne_2017_15,tombrady,tombrady_ne_2017,ne_2017_15,ne_2017,698,qb,ne,2017,15,1,72.7,33,35,11.0,2.72,1,7,18.4,62.9,22,0,15,8.3,37,2,14,19,79.5,95.1,94.1,60.0,1,1,40,0,13.3,87.6,5.4,2,0,0,0,1,1,2.5,298,8.5
jameiswinston_tb_2017_15,jameiswinston,jameiswinston_tb_2017,tb_2017_15,tb_2017,9434,qb,tb,2017,15,1,87.5,32,35,10.1,2.54,0,2,5.1,77.1,27,0,14,3.6,40,1,16,30,29.0,90.9,90.6,60.2,1,0,44,0,14.3,130.5,5.0,2,3,2,0,3,1,2.3,299,8.5
marcusmariota_ten_2017_15,marcusmariota,marcusmariota_ten_2017,ten_2017_15,ten_2017,9435,qb,ten,2017,15,1,77.4,31,33,9.9,2.66,0,3,9.1,69.7,23,0,13,4.2,34,1,14,31,78.7,83.3,82.3,60.1,0,0,35,0,7.7,110.8,2.9,1,0,0,2,2,1,2.9,241,7.3
matthewstafford_det_2017_15,matthewstafford,matthewstafford_det_2017,det_2017_15,det_2017,4924,qb,det,2017,15,1,80.6,31,33,6.9,2.49,1,1,2.6,75.8,25,0,15,0.0,37,0,13,11,79.5,79.0,77.5,60.0,0,0,42,0,26.7,115.3,10.8,4,0,0,1,2,0,0.0,237,7.2
camnewton_car_2017_15,camnewton,camnewton_car_2017,car_2017_15,car_2017,6153,qb,car,2017,15,1,75.0,28,31,8.6,2.71,1,0,0.0,64.5,20,0,8,4.8,35,1,18,5,80.6,78.8,73.2,75.4,0,0,36,0,12.5,128.0,2.9,1,3,0,2,4,0,0.0,242,7.8
tjyates_hou_2017_15,tjyates,tjyates_hou_2017,hou_2017_15,hou_2017,6304,qb,hou,2017,15,1,60.9,23,31,10.2,2.68,1,1,3.1,38.7,12,0,16,14.3,35,2,6,13,20.5,50.0,49.7,61.09127155172414,3,1,36,0,25.0,48.9,11.4,4,0,0,4,1,3,8.3,128,4.1
mattryan_atl_2017_15,mattryan,mattryan_atl_2017,atl_2017_15,atl_2017,4317,qb,atl,2017,15,1,65.5,29,31,11.6,3.15,0,1,3.0,54.8,17,0,12,10.5,35,2,12,2,78.7,78.5,69.1,89.2,1,0,38,0,8.3,87.0,2.9,1,3,0,1,1,0,0.0,212,6.8
jacobybrissett_ind_2017_15,jacobybrissett,jacobybrissett_ind_2017,ind_2017_15,ind_2017,10725,qb,ind,2017,15,1,79.2,24,30,6.0,2.97,1,0,0.0,56.7,17,0,15,10.5,35,2,9,14,78.7,44.4,46.6,50.3,2,0,36,0,6.7,71.3,2.9,1,4,0,3,0,1,2.8,158,5.3
alexsmith_kc_2017_15,alexsmith,alexsmith_kc_2017,kc_2017_15,kc_2017,2218,qb,kc,2017,15,1,93.1,29,30,4.1,2.65,1,1,3.1,76.7,23,0,8,14.8,33,4,7,16,78.7,69.2,72.9,48.6,0,0,36,0,12.5,120.3,3.0,1,2,0,0,2,0,0.0,231,7.7
benroethlisberger_pit_2017_15,benroethlisberger,benroethlisberger_pit_2017,pit_2017_15,pit_2017,1732,qb,pit,2017,15,1,80.0,30,30,8.6,3.1,0,3,9.7,73.3,22,0,16,8.3,34,2,15,25,78.3,89.6,88.3,61.0,0,1,35,0,12.5,110.6,5.9,2,2,0,0,2,1,2.9,281,9.4
russellwilson_sea_2017_15,russellwilson,russellwilson_sea_2017,sea_2017_15,sea_2017,7077,qb,sea,2017,15,1,55.6,27,30,12.1,3.28,1,2,6.7,46.7,14,0,19,6.7,42,1,7,29,21.7,62.0,55.4,76.8,0,0,43,2,36.8,71.8,16.7,7,5,0,2,1,2,4.7,142,4.7
tyrodtaylor_buf_2017_15,tyrodtaylor,tyrodtaylor_buf_2017,buf_2017_15,buf_2017,6332,qb,buf,2017,15,1,70.4,27,29,11.2,3.35,1,1,3.4,58.6,17,0,14,10.5,35,2,12,4,78.7,75.6,73.2,66.7,0,0,35,0,14.3,94.6,5.7,2,4,0,1,1,0,0.0,224,7.7
blakebortles_jax_2017_15,blakebortles,blakebortles_jax_2017,jax_2017_15,jax_2017,8638,qb,jax,2017,15,1,84.0,25,29,6.5,2.9,0,5,16.1,72.4,21,0,14,0.0,30,0,13,15,77.7,85.5,85.8,61.09127155172414,0,0,32,1,7.1,143.8,3.3,1,0,0,4,3,0,0.0,326,11.2
dakprescott_dal_2017_15,dakprescott,dakprescott_dal_2017,dal_2017_15,dal_2017,10769,qb,dal,2017,15,1,73.1,26,27,11.3,3.25,0,2,6.3,66.7,18,0,13,5.3,31,1,10,9,79.4,76.2,71.7,72.6,1,2,37,0,15.4,59.5,6.5,2,2,0,0,0,2,5.4,212,7.9
kirkcousins_was_2017_15,kirkcousins,kirkcousins_was_2017,was_2017_15,was_2017,7102,qb,was,2017,15,1,79.2,24,26,7.2,2.83,1,0,0.0,69.2,18,0,7,5.3,28,1,10,32,77.6,53.6,54.9,54.6,1,0,30,0,14.3,116.8,3.6,1,1,0,0,2,1,3.3,196,7.5
casekeenum_min_2017_15,casekeenum,casekeenum_min_2017,min_2017_15,min_2017,7323,qb,min,2017,15,1,91.3,23,23,4.3,2.7,0,1,3.8,87.0,20,0,12,4.8,26,1,9,18,77.2,72.0,68.7,64.4,0,0,29,0,16.7,138.4,7.7,2,1,0,0,2,1,3.4,236,10.3
andydalton_cin_2017_15,andydalton,andydalton_cin_2017,cin_2017_15,cin_2017,6187,qb,cin,2017,15,1,61.9,21,22,6.8,2.74,0,1,4.5,50.0,11,0,9,15.4,25,2,3,7,76.3,53.4,55.9,61.09127155172414,0,2,25,1,33.3,27.3,12.0,3,0,0,1,0,1,4.0,113,5.1
jaredgoff_lar_2017_15,jaredgoff,jaredgoff_lar_2017,lar_2017_15,lar_2017,10635,qb,lar,2017,15,1,83.3,18,21,4.6,2.9,0,0,0.0,66.7,14,0,9,6.7,23,1,9,26,75.6,64.2,63.1,61.09127155172414,0,1,23,0,22.2,93.4,8.7,2,0,0,3,2,0,0.0,120,5.7
brockosweiler_den_2017_15,brockosweiler,brockosweiler_den_2017,den_2017_15,den_2017,7059,qb,den,2017,15,1,76.5,17,17,14.1,2.84,0,1,4.5,70.6,12,0,8,7.7,19,1,9,10,76.7,68.9,69.0,58.5,0,0,24,0,0.0,147.7,0.0,0,2,0,0,2,1,4.2,194,11.4
trevorsiemian_den_2017_15,trevorsiemian,trevorsiemian_den_2017,den_2017_15,den_2017,9683,qb,den,2017,15,1,75.0,8,9,11.4,2.94,0,1,11.1,55.6,5,0,6,16.7,11,1,3,10,71.9,65.2,64.4,61.09127155172414,0,1,11,0,33.3,39.8,18.2,2,0,0,1,0,1,9.1,67,7.4
ajmccarron_cin_2017_15,ajmccarron,ajmccarron_cin_2017,cin_2017_15,cin_2017,8799,qb,cin,2017,15,1,60.0,5,6,8.6,2.83,0,0,0.0,50.0,3,0,2,0.0,6,0,1,7,69.6,40.8,41.5,61.09127155172414,0,0,7,0,0.0,56.9,0.0,0,0,0,1,0,0,0.0,19,3.2
seanmannion_lar_2017_15,seanmannion,seanmannion_lar_2017,lar_2017_15,lar_2017,9522,qb,lar,2017,15,1,100.0,2,2,2.5,2.55,0,0,0.0,50.0,1,0,1,50.0,2,1,0,26,18.7,36.8,62.0,38.0,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
teddybridgewater_min_2017_15,teddybridgewater,teddybridgewater_min_2017,min_2017_15,min_2017,8667,qb,min,2017,15,1,100.0,2,2,2.0,3.1,0,0,0.0,0.0,0,0,1,100.0,2,2,0,18,69.1,63.8,62.0,60.5,0,1,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
blakebortles_jax_2017_16,blakebortles,blakebortles_jax_2017,jax_2017_16,jax_2017,8638,qb,jax,2017,16,1,82.2,45,50,8.5,2.48,1,3,5.3,64.0,32,0,18,13.5,54,5,21,15,81.8,56.4,58.4,55.2,4,3,61,1,5.6,75.6,1.9,1,3,0,0,2,4,6.6,382,7.6
elimanning_nyg_2017_16,elimanning,elimanning_nyg_2017,nyg_2017_16,nyg_2017,1722,qb,nyg,2017,16,1,71.4,42,45,8.2,2.43,2,1,2.0,60.0,27,0,12,10.0,48,3,12,21,31.2,54.8,56.0,55.3,0,2,52,1,16.7,57.9,4.2,2,1,0,1,0,4,7.7,263,5.8
andydalton_cin_2017_16,andydalton,andydalton_cin_2017,cin_2017_16,cin_2017,6187,qb,cin,2017,16,1,79.5,39,41,7.7,2.25,0,2,4.3,65.9,27,0,10,12.9,44,4,16,7,80.8,62.5,62.7,55.7,0,1,49,0,30.0,79.1,6.8,3,0,0,2,1,3,6.1,238,5.8
bretthundley_gb_2017_16,bretthundley,bretthundley_gb_2017,gb_2017_16,gb_2017,9580,qb,gb,2017,16,1,60.5,38,40,12.8,3.24,0,1,2.4,42.5,17,0,18,26.1,46,6,8,12,80.3,62.9,59.1,72.3,0,2,48,0,5.6,30.2,2.2,1,4,0,2,0,2,4.2,130,3.3
philiprivers_lac_2017_16,philiprivers,philiprivers_lac_2017,lac_2017_16,lac_2017,1725,qb,lac,2017,16,1,72.7,33,40,10.3,2.49,2,5,12.2,55.0,22,0,20,8.3,40,2,14,27,28.7,75.4,79.1,49.3,1,0,41,1,0.0,86.5,0.0,0,0,0,4,1,2,4.9,290,7.3
alexsmith_kc_2017_16,alexsmith,alexsmith_kc_2017,kc_2017_16,kc_2017,2218,qb,kc,2017,16,1,77.8,36,39,9.2,2.48,1,3,7.1,64.1,25,0,11,10.7,42,3,14,16,80.3,91.4,89.6,74.4,0,0,46,0,9.1,96.5,2.4,1,2,0,2,1,1,2.2,304,7.8
