p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,rush_summary_player_game_count,rush_summary_attempts,rush_summary_avoided_tackles,rush_summary_breakaway_attempts,rush_summary_breakaway_percent,rush_summary_breakaway_yards,rush_summary_declined_penalties,rush_summary_designed_yards,rush_summary_drops,rush_summary_elu_recv_mtf,rush_summary_elu_rush_mtf,rush_summary_elu_yco,rush_summary_elusive_rating,rush_summary_explosive,rush_summary_first_downs,rush_summary_franchise_id,rush_summary_fumbles,rush_summary_gap_attempts,rush_summary_grades_hands_fumble,rush_summary_grades_offense,rush_summary_grades_offense_penalty,rush_summary_grades_pass,rush_summary_grades_pass_block,rush_summary_grades_pass_route,rush_summary_grades_run,rush_summary_grades_run_block,rush_summary_longest,rush_summary_penalties,rush_summary_rec_yards,rush_summary_receptions,rush_summary_routes,rush_summary_run_plays,rush_summary_scramble_yards,rush_summary_scrambles,rush_summary_targets,rush_summary_total_touches,rush_summary_touchdowns,rush_summary_yards,rush_summary_yards_after_contact,rush_summary_yco_attempt,rush_summary_ypa,rush_summary_yprr,rush_summary_zone_attempts,rush_summary_unique_team_id
dameonpierce_hou_2022_6,dameonpierce,dameonpierce_hou_2022,,hou_2022,83659,hb,hou,2022,6,1,26,17,2,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,hou_2022_6
damienharris_ne_2019_7,damienharris,damienharris_ne_2019,ne_2019_7,ne_2019,35134,hb,ne,2019,7,1,4,0,0,0.0,0,0,12,0,0,0,9.0,0.0,1,0,19,0,1,68.6,57.1,68.0,60.309,69.2,61.47548293391431,57.4,60.3950445259298,13,0,0,0,0,4,0,0,0,4,0,12,9.0,2.25,3.0,1.2435787097713702,0,
damienharris_ne_2020_4,damienharris,damienharris_ne_2020,ne_2020_4,ne_2020,35134,hb,ne,2020,4,1,17,0,1,41.0,41,0,100,0,0,0,33.0,0.0,2,2,19,0,6,76.2,69.9,71.3,60.309,76.7,56.9,68.1,60.0,41,0,0,0,3,18,0,0,0,17,0,100,33.0,1.94,5.9,0.0,11,
damienharris_ne_2020_6,damienharris,damienharris_ne_2020,ne_2020_6,ne_2020,35134,hb,ne,2020,6,1,6,0,0,0.0,0,0,19,0,1,0,16.0,38.1,0,0,19,0,5,71.1,66.5,69.4,60.309,77.3,79.7,61.5,60.0,6,0,14,1,2,8,0,0,1,7,0,19,16.0,2.67,3.2,7.0,1,
damienharris_ne_2020_7,damienharris,damienharris_ne_2020,ne_2020_7,ne_2020,35134,hb,ne,2020,7,1,10,1,0,0.0,0,0,58,0,0,1,31.0,28.2,2,2,19,0,6,73.6,81.7,72.1,60.309,78.5,68.4,78.9,59.9,12,0,12,1,7,11,0,0,1,11,0,58,31.0,3.1,5.8,1.71,1,
damienharris_ne_2020_8,damienharris,damienharris_ne_2020,ne_2020_8,ne_2020,35134,hb,ne,2020,8,1,16,3,2,39.2,40,0,102,0,0,3,54.0,63.3,3,5,19,0,15,75.8,76.5,71.0,60.309,70.2,58.2,73.6,60.3950445259298,22,0,0,0,2,16,0,0,0,16,1,102,54.0,3.38,6.4,0.0,1,
damienharris_ne_2020_9,damienharris,damienharris_ne_2020,ne_2020_9,ne_2020,35134,hb,ne,2020,9,1,14,4,1,29.6,21,0,71,0,0,4,52.0,106.1,3,4,19,0,10,75.5,78.4,72.1,60.309,79.7,55.0,76.3,60.0,21,0,0,0,5,18,0,0,0,14,0,71,52.0,3.71,5.1,0.0,3,
damienharris_ne_2020_10,damienharris,damienharris_ne_2020,ne_2020_10,ne_2020,35134,hb,ne,2020,10,1,22,2,2,33.9,41,0,121,0,0,2,84.0,34.7,5,7,19,0,20,77.7,77.9,72.9,60.309,78.2,59.9,73.7,60.0,25,0,0,0,1,26,0,0,0,22,0,121,84.0,3.82,5.5,0.0,2,
damienharris_ne_2020_11,damienharris,damienharris_ne_2020,ne_2020_11,ne_2020,35134,hb,ne,2020,11,1,11,4,0,0.0,0,0,43,0,0,4,29.0,87.9,0,2,19,0,7,74.5,72.5,72.2,60.309,41.3,68.1,71.6,60.0,9,0,11,1,10,14,0,0,2,12,1,43,29.0,2.64,3.9,1.1,4,
damienharris_ne_2020_12,damienharris,damienharris_ne_2020,ne_2020_12,ne_2020,35134,hb,ne,2020,12,1,14,3,2,70.2,33,0,47,0,0,3,39.0,59.7,2,2,19,0,10,75.1,78.4,74.2,60.309,79.1,54.6,78.4,52.7,18,0,0,0,6,24,0,0,0,14,0,47,39.0,2.79,3.4,0.0,4,
damienharris_ne_2020_13,damienharris,damienharris_ne_2020,ne_2020_13,ne_2020,35134,hb,ne,2020,13,1,16,0,0,0.0,0,0,80,0,0,0,52.0,0.0,2,3,19,1,6,24.2,64.4,79.8,60.309,69.4,71.8,62.8,54.9,12,0,15,1,5,26,0,0,1,17,0,80,52.0,3.25,5.0,3.0,7,
damienharris_ne_2020_14,damienharris,damienharris_ne_2020,ne_2020_14,ne_2020,35134,hb,ne,2020,14,1,11,2,0,0.0,0,0,50,0,1,2,24.0,54.5,1,3,19,0,8,74.1,69.1,72.1,60.309,53.7,52.1,70.5,60.0,12,0,0,1,5,14,0,0,2,12,0,50,24.0,2.18,4.5,0.0,2,
damienharris_ne_2021_1,damienharris,damienharris_ne_2021,ne_2021_1,ne_2021,35134,hb,ne,2021,1,1,23,5,1,35.0,35,0,100,0,1,5,68.0,71.0,2,6,19,1,11,27.4,69.6,73.4,60.309,27.8,75.1,68.0,60.0,35,0,17,2,10,25,0,0,3,25,0,100,68.0,2.96,4.3,1.7,12,
damienharris_ne_2021_2,damienharris,damienharris_ne_2021,ne_2021_2,ne_2021,35134,hb,ne,2021,2,1,16,7,1,41.9,26,0,62,0,0,7,67.0,172.4,2,4,19,0,10,76.0,73.6,71.7,60.309,76.4,57.6,72.8,60.3950445259298,26,0,2,1,8,16,0,0,1,17,1,62,67.0,4.19,3.9,0.25,2,
damienharris_ne_2021_3,damienharris,damienharris_ne_2021,ne_2021_3,ne_2021,35134,hb,ne,2021,3,1,6,0,0,0.0,0,0,14,0,0,0,15.0,0.0,0,0,19,0,5,71.6,50.9,72.1,60.309,18.3,59.0,52.5,60.0,7,0,-3,2,13,7,0,0,2,8,0,14,15.0,2.5,2.3,-0.23,1,
damienharris_ne_2021_4,damienharris,damienharris_ne_2021,ne_2021_4,ne_2021,35134,hb,ne,2021,4,1,4,1,0,0.0,0,0,-4,0,2,1,5.0,62.5,0,1,19,0,3,71.6,60.6,75.0,60.309,38.4,73.2,59.1,60.0,1,0,30,2,18,7,0,0,2,6,0,-4,5.0,1.25,-1.0,1.67,0,
damienharris_ne_2021_5,damienharris,damienharris_ne_2021,ne_2021_5,ne_2021,35134,hb,ne,2021,5,1,14,6,1,25.9,15,0,58,0,0,6,47.0,143.9,1,2,19,1,11,22.9,83.4,71.1,60.309,81.3,61.47548293391431,76.2,60.0,15,0,0,0,0,16,0,0,0,14,1,58,47.0,3.36,4.1,1.2435787097713702,0,
