player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play,week,year
James Daniels,45576,G,PIT,1,0,25,67.4,100.0,5,26.3,5,66.3,0,100.0,19,19,68.0,100.0,5,26.3,5,8,2022
Mason Cole,45547,C,PIT,1,0,25,68.9,100.0,5,26.3,5,57.7,0,100.0,19,19,58.9,100.0,5,26.3,5,8,2022
Stefon Diggs,9579,WR,BUF,1,0,4,58.8,100.0,13,68.4,13,59.0,0,100.0,19,19,60.5,100.0,4,21.1,4,8,2022
David Bell,97989,WR,CLV,1,0,8,59.2,100.0,3,16.7,3,72.3,0,100.0,18,18,76.9,100.0,12,66.7,12,8,2022
Penei Sewell,81788,T,DET,1,0,11,72.9,100.0,10,55.6,10,66.8,1,100.0,18,18,81.1,100.0,8,44.4,8,8,2022
Jared Goff,10635,QB,DET,1,0,11,60.0,100.0,10,55.6,10,60.0,0,100.0,18,18,60.0,100.0,8,44.4,8,8,2022
Jonah Jackson,37070,G,DET,1,0,11,56.9,100.0,10,55.6,10,87.2,0,100.0,18,18,93.7,100.0,8,44.4,8,8,2022
Diontae Johnson,33441,WR,PIT,1,0,25,60.0,100.0,5,27.8,5,60.5,0,100.0,18,18,61.0,100.0,5,27.8,5,8,2022
Evan Brown,38709,G,DET,1,0,11,60.3,100.0,10,55.6,10,88.3,0,100.0,18,18,93.5,100.0,8,44.4,8,8,2022
Taylor Decker,10650,T,DET,1,0,11,58.1,100.0,10,55.6,10,51.0,0,100.0,18,18,48.7,100.0,8,44.4,8,8,2022
Jordan Mailata,66916,T,PHI,1,0,24,61.6,100.0,7,38.9,7,76.4,0,100.0,18,18,82.6,100.0,8,44.4,8,8,2022
Jerry Jeudy,61103,WR,DEN,1,0,10,,,0,0.0,0,74.0,0,100.0,18,18,75.3,100.0,16,88.9,16,8,2022
Kendrick Bourne,12270,WR,NE,1,0,19,53.3,100.0,9,50.0,9,27.7,0,100.0,18,18,54.6,100.0,7,38.9,7,8,2022
Kylen Granson,40630,TE,IND,1,0,14,38.6,100.0,5,27.8,5,54.1,0,100.0,18,18,60.5,100.0,9,50.0,9,8,2022
Frank Ragnow,39137,C,DET,1,0,11,66.2,100.0,10,55.6,10,83.9,0,100.0,18,18,85.6,100.0,8,44.4,8,8,2022
Durham Smythe,47257,TE,MIA,1,0,17,69.9,100.0,4,22.2,4,68.9,0,100.0,18,18,64.6,100.0,9,50.0,9,8,2022
Laremy Tunsil,10647,T,HST,1,0,13,67.5,100.0,6,35.3,6,76.0,0,100.0,17,17,77.8,100.0,7,41.2,7,8,2022
Kenyon Green,99052,G,HST,1,0,13,70.2,100.0,6,35.3,6,48.0,0,100.0,17,17,50.2,100.0,7,41.2,7,8,2022
Quez Watkins,61664,WR,PHI,1,0,24,60.0,100.0,7,41.2,7,39.0,0,100.0,17,17,61.6,100.0,7,41.2,7,8,2022
Will Hernandez,46180,G,ARZ,1,0,1,51.4,100.0,8,47.1,8,49.7,0,100.0,17,17,66.7,100.0,7,41.2,7,8,2022
Scott Quessenberry,23918,C,HST,1,0,13,60.3,100.0,6,35.3,6,41.6,0,100.0,17,17,47.5,100.0,7,41.2,7,8,2022
Tytus Howard,25472,T,HST,1,0,13,68.9,100.0,6,35.3,6,49.5,0,100.0,17,17,37.0,100.0,7,41.2,7,8,2022
Kelvin Beachum,7229,T,ARZ,1,0,1,54.4,100.0,8,47.1,8,43.1,0,100.0,17,17,54.1,100.0,7,41.2,7,8,2022
Billy Price,46795,C,ARZ,1,0,1,61.7,100.0,8,47.1,8,53.1,0,100.0,17,17,56.1,100.0,7,41.2,7,8,2022
Cody Ford,39805,G,ARZ,1,0,1,47.9,100.0,8,47.1,8,47.8,0,100.0,17,17,55.4,100.0,7,41.2,7,8,2022
Kenny Pickett,60515,QB,PIT,1,0,25,60.0,100.0,5,29.4,5,60.2,0,89.5,17,19,60.0,100.0,5,29.4,5,8,2022
Greg Dulcich,84068,TE,DEN,1,0,10,57.1,100.0,3,17.6,3,41.8,0,100.0,17,17,39.5,100.0,13,76.5,13,8,2022
Josh Jones,26634,T,ARZ,1,0,1,67.3,100.0,8,47.1,8,50.4,0,100.0,17,17,53.8,100.0,7,41.2,7,8,2022
Parker Hesse,48369,TE,ATL,1,0,2,68.8,100.0,5,29.4,5,44.0,0,100.0,17,17,43.7,100.0,11,64.7,11,8,2022
Amon-Ra St. Brown,84470,WR,DET,1,0,11,56.0,100.0,10,58.8,10,47.2,0,100.0,17,17,47.5,100.0,7,41.2,7,8,2022
Kyle Fuller,11998,C,SEA,1,0,29,62.5,100.0,9,52.9,9,56.6,0,100.0,17,17,55.4,100.0,5,29.4,5,8,2022
DeAndre Hopkins,7808,WR,ARZ,1,0,1,61.1,100.0,8,47.1,8,60.7,0,100.0,17,17,60.2,100.0,7,41.2,7,8,2022
Devin Duvernay,40006,WR,BLT,1,0,3,61.4,80.0,8,50.0,10,60.3,0,88.9,16,18,58.7,100.0,7,43.8,7,8,2022
Rondale Moore,62890,WR,ARZ,1,0,1,59.2,87.5,7,43.8,8,38.7,0,94.1,16,17,59.8,100.0,7,43.8,7,8,2022
Cedric Ogbuehi,9454,T,NYJ,1,0,22,45.2,100.0,4,25.0,4,72.9,0,100.0,16,16,86.9,100.0,11,68.8,11,8,2022
Chigoziem Okonkwo,84000,TE,TEN,1,0,31,86.2,100.0,4,25.0,4,85.0,0,100.0,16,16,75.5,100.0,10,62.5,10,8,2022
Laken Tomlinson,9461,G,NYJ,1,0,22,75.0,100.0,4,25.0,4,58.3,0,100.0,16,16,47.7,100.0,11,68.8,11,8,2022
Damiere Byrd,9964,WR,ATL,1,0,2,59.9,100.0,3,18.8,3,61.7,0,100.0,16,16,62.0,100.0,13,81.3,13,8,2022
Darius Slayton,25578,WR,NYG,1,0,21,45.3,100.0,10,62.5,10,48.1,0,100.0,16,16,60.0,100.0,5,31.3,5,8,2022
Jaylen Waddle,84088,WR,MIA,1,0,17,61.0,100.0,5,31.3,5,33.1,0,100.0,16,16,50.0,100.0,10,62.5,10,8,2022
Davis Mills,52269,QB,HST,1,0,13,60.0,100.0,6,37.5,6,60.0,0,94.1,16,17,60.0,100.0,7,43.8,7,8,2022
Jake Ferguson,61081,TE,DAL,1,0,9,68.3,100.0,3,18.8,3,65.4,0,100.0,16,16,73.2,100.0,12,75.0,12,8,2022
Marcedes Lewis,2973,TE,GB,1,0,12,62.0,100.0,7,43.8,7,58.7,0,100.0,16,16,67.9,100.0,9,56.3,9,8,2022
Nate Herbig,28844,G,NYJ,1,0,22,68.5,100.0,4,25.0,4,67.5,1,100.0,16,16,63.9,100.0,11,68.8,11,8,2022
Noah Fant,42388,TE,SEA,1,0,29,58.4,100.0,8,50.0,8,49.9,0,100.0,16,16,59.8,100.0,6,37.5,6,8,2022
Connor McGovern,10778,C,NYJ,1,0,22,60.2,100.0,4,25.0,4,60.5,0,100.0,16,16,62.1,100.0,11,68.8,11,8,2022
Tyler Higbee,10744,TE,LA,1,0,26,53.1,100.0,5,31.3,5,48.0,0,100.0,16,16,51.3,100.0,7,43.8,7,8,2022
Trevon Wesco,42018,TE,CHI,1,0,6,59.9,100.0,4,25.0,4,57.3,0,100.0,16,16,57.4,100.0,10,62.5,10,8,2022
Liam Eichenberg,41851,G,MIA,1,0,17,55.4,100.0,5,31.3,5,63.6,1,100.0,16,16,68.4,100.0,9,56.3,9,8,2022
Duane Brown,4340,T,NYJ,1,0,22,60.4,100.0,4,25.0,4,60.0,0,100.0,16,16,48.6,100.0,11,68.8,11,8,2022
T.J. Hockenson,40912,TE,DET,1,0,11,57.3,100.0,8,50.0,8,56.5,0,100.0,16,16,57.8,100.0,8,50.0,8,8,2022
James Proche,48037,WR,BLT,1,0,3,60.6,100.0,7,43.8,7,35.7,0,100.0,16,16,55.2,100.0,8,50.0,8,8,2022
Tom Brady,698,QB,TB,1,0,30,60.0,100.0,12,80.0,12,60.0,0,100.0,15,15,60.0,100.0,2,13.3,2,8,2022
Justin McCray,9234,G,HST,1,0,13,38.7,100.0,5,33.3,5,40.3,1,100.0,15,15,60.9,100.0,7,46.7,7,8,2022
Donovan Smith,9467,T,TB,1,0,30,44.1,100.0,12,80.0,12,43.2,0,100.0,15,15,57.9,100.0,2,13.3,2,8,2022
Shaq Mason,9564,G,TB,1,0,30,70.5,100.0,12,80.0,12,68.8,0,100.0,15,15,59.2,100.0,2,13.3,2,8,2022
Graham Glasgow,10729,G,DEN,1,0,10,65.7,100.0,6,40.0,6,66.2,0,100.0,15,15,55.3,100.0,7,46.7,7,8,2022
Cooper Kupp,11824,WR,LA,1,0,26,59.9,100.0,5,33.3,5,60.7,0,88.2,15,17,61.7,100.0,9,60.0,9,8,2022
Mo Alie-Cox,12078,TE,IND,1,0,14,59.1,100.0,6,40.0,6,53.6,0,100.0,15,15,65.2,100.0,8,53.3,8,8,2022
Nick Leverett,27699,G,TB,1,0,30,73.6,100.0,12,80.0,12,78.7,0,100.0,15,15,59.7,100.0,2,13.3,2,8,2022
Kyler Murray,38334,QB,ARZ,1,0,1,60.0,87.5,7,46.7,8,60.1,0,88.2,15,17,60.0,100.0,7,46.7,7,8,2022
Landon Dickerson,41712,G,PHI,1,0,24,58.4,100.0,2,13.3,2,63.6,1,100.0,15,15,68.4,100.0,10,66.7,10,8,2022
Jack Stoll,42058,TE,PHI,1,0,24,48.9,100.0,6,40.0,6,54.6,0,100.0,15,15,68.7,100.0,6,40.0,6,8,2022
Chase Claypool,42312,WR,PIT,1,0,25,55.9,100.0,4,26.7,4,68.2,0,100.0,15,15,56.7,100.0,5,33.3,5,8,2022
Foster Moreau,47043,TE,LV,1,0,23,38.9,100.0,9,60.0,9,39.7,0,100.0,15,15,56.0,100.0,3,20.0,3,8,2022
Cam Sims,47908,WR,WAS,1,0,32,48.3,100.0,6,40.0,6,46.8,0,100.0,15,15,60.3,100.0,7,46.7,7,8,2022
Robert Hainsey,59980,C,TB,1,0,30,65.6,100.0,12,80.0,12,64.5,0,100.0,15,15,59.6,100.0,2,13.3,2,8,2022
Shi Smith,61643,WR,CAR,1,0,5,60.0,100.0,4,26.7,4,61.7,0,100.0,15,15,61.9,100.0,9,60.0,9,8,2022
Tristan Wirfs,64818,T,TB,1,0,30,62.3,100.0,12,80.0,12,71.0,0,100.0,15,15,76.3,100.0,2,13.3,2,8,2022
Zach Wilson,82096,QB,NYJ,1,0,22,60.0,100.0,4,26.7,4,60.0,0,93.8,15,16,60.0,90.9,10,66.7,11,8,2022
George Pickens,99229,WR,PIT,1,0,25,59.2,100.0,5,33.3,5,52.2,0,100.0,15,15,60.3,100.0,3,20.0,3,8,2022
Isaiah Wynn,46048,T,NE,1,0,19,56.6,100.0,10,71.4,10,57.1,0,100.0,14,14,60.0,100.0,1,7.1,1,8,2022
Josiah Deguara,47034,TE,GB,1,0,12,55.6,100.0,8,57.1,8,53.9,0,100.0,14,14,56.0,100.0,6,42.9,6,8,2022
Spencer Burford,81920,G,SF,1,0,28,49.1,100.0,3,21.4,3,27.2,0,100.0,14,14,35.0,100.0,11,78.6,11,8,2022
Tyreek Hill,10799,WR,MIA,1,0,17,60.0,100.0,4,28.6,4,56.6,0,93.3,14,15,61.0,100.0,9,64.3,9,8,2022
C.J. Uzomah,9590,TE,NYJ,1,0,22,81.0,100.0,3,21.4,3,70.7,0,100.0,14,14,61.2,100.0,11,78.6,11,8,2022
Kalif Raymond,11028,WR,DET,1,0,11,60.8,100.0,7,50.0,7,60.0,0,100.0,14,14,59.3,100.0,7,50.0,7,8,2022
Kolton Miller,47013,T,LV,1,0,23,74.5,100.0,9,64.3,9,64.4,0,100.0,14,14,58.7,100.0,3,21.4,3,8,2022
Andre James,47058,C,LV,1,0,23,44.4,100.0,9,64.3,9,51.9,0,100.0,14,14,66.1,100.0,3,21.4,3,8,2022
Dylan Parham,60953,G,LV,1,0,23,72.3,100.0,9,64.3,9,74.8,1,100.0,14,14,66.1,100.0,3,21.4,3,8,2022
K.J. Hamler,61590,WR,DEN,1,0,10,,,0,0.0,0,76.8,0,93.3,14,15,57.0,100.0,13,92.9,13,8,2022
Eric Tomlinson,9786,TE,DEN,1,0,10,63.5,100.0,7,50.0,7,58.5,1,100.0,14,14,53.8,100.0,5,35.7,5,8,2022
Alex Bars,47018,G,LV,1,0,23,45.0,100.0,9,64.3,9,53.8,0,100.0,14,14,68.6,100.0,3,21.4,3,8,2022
Phil Haynes,29244,G,SEA,1,0,29,46.1,100.0,8,57.1,8,51.7,0,100.0,14,14,58.1,100.0,4,28.6,4,8,2022
Brandin Cooks,8655,WR,HST,1,0,13,60.3,100.0,4,30.8,4,61.1,0,100.0,13,13,60.7,100.0,6,46.2,6,8,2022
Alec Pierce,78038,WR,IND,1,0,14,60.0,100.0,3,23.1,3,62.4,0,100.0,13,13,61.8,100.0,8,61.5,8,8,2022
Derek Carr,8671,QB,LV,1,0,23,60.0,100.0,9,69.2,9,60.0,0,92.9,13,14,60.0,100.0,3,23.1,3,8,2022
Bennett Skowronek,27948,WR,LA,1,0,26,53.8,100.0,5,38.5,5,49.5,0,100.0,13,13,58.2,100.0,4,30.8,4,8,2022
Logan Thomas,8755,TE,WAS,1,0,32,54.7,100.0,6,46.2,6,56.0,0,100.0,13,13,59.6,100.0,6,46.2,6,8,2022
John Bates,42275,TE,WAS,1,0,32,51.8,100.0,8,61.5,8,51.1,0,100.0,13,13,56.5,100.0,4,30.8,4,8,2022
Tyler Lockett,9502,WR,SEA,1,0,29,59.7,100.0,6,46.2,6,60.4,0,100.0,13,13,60.3,100.0,5,38.5,5,8,2022
Josh Reynolds,11872,WR,DET,1,0,11,60.0,100.0,7,53.8,7,35.2,0,100.0,13,13,53.5,100.0,6,46.2,6,8,2022
Cade Otton,61071,TE,TB,1,0,30,64.8,100.0,11,84.6,11,58.0,0,100.0,13,13,57.6,100.0,1,7.7,1,8,2022
Tanner Hudson,66924,TE,NYG,1,0,21,40.5,100.0,8,61.5,8,32.7,0,100.0,13,13,45.1,100.0,4,30.8,4,8,2022
Trent Sherfield,48021,WR,MIA,1,0,17,77.3,100.0,5,38.5,5,85.0,0,100.0,13,13,58.3,100.0,6,46.2,6,8,2022
Mike Evans,8642,WR,TB,1,0,30,62.4,100.0,10,76.9,10,61.5,0,100.0,13,13,60.0,100.0,2,15.4,2,8,2022
Isaiah Likely,83955,TE,BLT,1,0,3,73.2,100.0,7,53.8,7,91.9,0,100.0,13,13,84.6,100.0,5,38.5,5,8,2022
A.J. Green,6156,WR,ARZ,1,0,1,60.1,100.0,6,46.2,6,60.4,0,100.0,13,13,60.7,100.0,5,38.5,5,8,2022
Keith Smith,9302,FB,ATL,1,0,2,55.1,100.0,5,41.7,5,52.7,0,100.0,12,12,56.5,100.0,7,58.3,7,8,2022
Chris Conley,9509,WR,TEN,1,0,31,60.8,100.0,5,41.7,5,60.7,0,100.0,12,12,59.5,100.0,6,50.0,6,8,2022
Jason Kelce,6343,C,PHI,1,0,24,59.9,100.0,2,16.7,2,77.7,0,100.0,12,12,74.5,100.0,8,66.7,8,8,2022
Mack Hollins,11873,WR,LV,1,0,23,74.9,100.0,8,66.7,8,87.7,0,100.0,12,12,58.8,100.0,2,16.7,2,8,2022
Chris Godwin,11839,WR,TB,1,0,30,59.1,100.0,10,83.3,10,58.9,0,100.0,12,12,60.0,100.0,2,16.7,2,8,2022
Lane Johnson,7786,T,PHI,1,0,24,60.0,100.0,2,16.7,2,64.5,0,100.0,12,12,65.8,100.0,8,66.7,8,8,2022
Denzel Mims,47800,WR,NYJ,1,0,22,60.0,100.0,2,16.7,2,45.7,0,100.0,12,12,44.0,100.0,9,75.0,9,8,2022
O.J. Howard,11774,TE,HST,1,0,13,59.9,100.0,3,25.0,3,53.9,0,100.0,12,12,52.3,100.0,6,50.0,6,8,2022
Davante Adams,8688,WR,LV,1,0,23,56.0,100.0,9,75.0,9,56.1,0,92.3,12,13,59.8,100.0,3,25.0,3,8,2022
Isaac Seumalo,10713,G,PHI,1,0,24,59.4,100.0,2,16.7,2,61.5,0,100.0,12,12,63.0,100.0,8,66.7,8,8,2022
Alec Ingold,34934,FB,MIA,1,0,17,60.0,100.0,2,16.7,2,81.2,0,92.3,12,13,78.3,100.0,7,58.3,7,8,2022
Phillip Dorsett,9462,WR,HST,1,0,13,59.7,100.0,4,33.3,4,60.0,0,100.0,12,12,60.0,100.0,4,33.3,4,8,2022
Laviska Shenault Jr.,61220,WR,CAR,1,0,5,59.4,100.0,6,50.0,6,60.0,0,100.0,12,12,61.0,100.0,5,41.7,5,8,2022
Amari Rodgers,61212,WR,GB,1,0,12,58.5,100.0,5,41.7,5,58.5,0,100.0,12,12,59.4,100.0,7,58.3,7,8,2022
Ross Dwelley,20994,TE,SF,1,0,28,59.8,100.0,4,36.4,4,48.8,0,100.0,11,11,44.7,100.0,7,63.6,7,8,2022
Dan Arnold,51842,TE,JAX,1,0,15,47.0,100.0,4,36.4,4,46.0,0,100.0,11,11,56.1,100.0,6,54.5,6,8,2022
Zach Ertz,7816,TE,ARZ,1,0,1,39.6,100.0,5,45.5,5,43.8,0,100.0,11,11,60.4,100.0,4,36.4,4,8,2022
DeVonta Smith,61100,WR,PHI,1,0,24,60.0,100.0,2,18.2,2,59.4,0,100.0,11,11,58.9,100.0,7,63.6,7,8,2022
Chris Olave,84355,WR,NO,1,0,20,60.0,100.0,2,18.2,2,61.1,0,100.0,11,11,61.3,100.0,6,54.5,6,8,2022
J.P. Holtz,11062,TE,NO,1,0,20,33.0,100.0,7,63.6,7,37.7,0,100.0,11,11,58.0,100.0,4,36.4,4,8,2022
D.K. Metcalf,47864,WR,SEA,1,0,29,60.0,100.0,5,45.5,5,60.4,0,100.0,11,11,60.1,100.0,5,45.5,5,8,2022
Zach Pascal,12303,WR,PHI,1,0,24,58.6,100.0,5,45.5,5,58.4,0,100.0,11,11,59.0,100.0,5,45.5,5,8,2022
Jalen Tolbert,61637,WR,DAL,1,0,9,47.8,100.0,5,45.5,5,45.2,0,100.0,11,11,55.5,100.0,6,54.5,6,8,2022
Brock Wright,60994,TE,DET,1,0,11,46.9,100.0,8,72.7,8,48.9,0,100.0,11,11,58.5,100.0,3,27.3,3,8,2022
Wan'Dale Robinson,101735,WR,NYG,1,0,21,60.8,100.0,4,36.4,4,61.9,0,100.0,11,11,61.1,100.0,6,54.5,6,8,2022
Sean McKeon,42266,TE,DAL,1,0,9,53.6,100.0,3,27.3,3,62.5,0,100.0,11,11,69.1,100.0,5,45.5,5,8,2022
Tyler Conklin,47124,TE,NYJ,1,0,22,69.9,100.0,3,27.3,3,66.9,0,100.0,11,11,58.0,100.0,7,63.6,7,8,2022
Lloyd Cushenberry III,41924,C,DEN,1,0,10,60.0,100.0,1,9.1,1,69.6,0,100.0,11,11,55.4,100.0,9,81.8,9,8,2022
Zach Gentry,36049,TE,PIT,1,0,25,59.5,100.0,3,27.3,3,46.8,0,100.0,11,11,55.1,100.0,3,27.3,3,8,2022
Brevin Jordan,77887,TE,HST,1,0,13,57.2,100.0,6,60.0,6,55.5,0,100.0,10,10,58.1,100.0,2,20.0,2,8,2022
Daniel Brunskill,34807,G,SF,1,0,28,56.9,100.0,4,40.0,4,77.1,0,100.0,10,10,79.2,100.0,4,40.0,4,8,2022
Garrett Wilson,97405,WR,NYJ,1,0,22,60.0,100.0,2,20.0,2,55.0,0,100.0,10,10,54.0,100.0,7,70.0,7,8,2022
Jonah Williams,41651,T,CIN,1,0,7,75.7,100.0,9,90.0,9,74.6,0,100.0,10,10,,,0,0.0,0,8,2022
Marquise Goodwin,7859,WR,SEA,1,0,29,60.0,100.0,6,60.0,6,60.3,0,100.0,10,10,60.0,100.0,3,30.0,3,8,2022
Kevin Rader,30887,TE,TEN,1,0,31,58.5,100.0,2,20.0,2,47.3,0,100.0,10,10,46.8,100.0,7,70.0,7,8,2022
Cordell Volson,30614,G,CIN,1,0,7,72.7,100.0,9,90.0,9,72.2,0,100.0,10,10,,,0,0.0,0,8,2022
Robert Jones,100786,G,MIA,1,0,17,60.0,100.0,1,10.0,1,57.4,0,100.0,10,10,57.2,100.0,6,60.0,6,8,2022
Alex Cappa,66578,G,CIN,1,0,7,57.9,100.0,9,90.0,9,54.3,0,100.0,10,10,,,0,0.0,0,8,2022
Tyler Kroft,9518,TE,SF,1,0,28,58.3,100.0,4,40.0,4,56.5,0,100.0,10,10,57.1,100.0,6,60.0,6,8,2022
MyCole Pruitt,9576,TE,ATL,1,0,2,57.6,100.0,2,20.0,2,49.8,0,100.0,10,10,50.5,100.0,7,70.0,7,8,2022
La'el Collins,9719,T,CIN,1,0,7,68.0,100.0,9,90.0,9,67.3,0,100.0,10,10,,,0,0.0,0,8,2022
Ted Karras,10855,C,CIN,1,0,7,66.8,100.0,9,90.0,9,65.8,0,100.0,10,10,,,0,0.0,0,8,2022
Colby Parkinson,52266,TE,SEA,1,0,29,45.2,100.0,6,60.0,6,59.7,0,100.0,10,10,60.1,100.0,3,30.0,3,8,2022
Isaiah McKenzie,11927,WR,BUF,1,0,4,60.8,100.0,7,70.0,7,60.0,0,83.3,10,12,59.8,100.0,2,20.0,2,8,2022
Jalen Hurts,40291,QB,PHI,1,0,24,60.0,100.0,2,20.0,2,60.0,0,83.3,10,12,60.0,87.5,7,70.0,8,8,2022
Jermaine Eluemunor,11914,T,LV,1,0,23,58.6,100.0,5,50.0,5,68.5,0,100.0,10,10,72.6,100.0,3,30.0,3,8,2022
Dallas Goedert,47272,TE,PHI,1,0,24,72.5,100.0,2,20.0,2,73.6,0,100.0,10,10,57.5,100.0,6,60.0,6,8,2022
Marvin Jones Jr.,7158,WR,JAX,1,0,15,59.9,100.0,2,22.2,2,53.7,0,100.0,9,9,60.1,100.0,4,44.4,4,8,2022
A.J. Brown,48327,WR,PHI,1,0,24,60.0,100.0,1,11.1,1,61.0,0,100.0,9,9,61.5,100.0,6,66.7,6,8,2022
Marquez Callaway,42295,WR,NO,1,0,20,60.0,100.0,4,44.4,4,59.9,0,100.0,9,9,58.7,100.0,3,33.3,3,8,2022
Ray-Ray McCloud III,47895,WR,SF,1,0,28,60.0,100.0,2,22.2,2,54.1,0,100.0,9,9,54.3,100.0,5,55.6,5,8,2022
Irv Smith Jr.,42060,TE,MIN,1,0,18,50.6,100.0,3,33.3,3,60.9,0,100.0,9,9,70.8,100.0,5,55.6,5,8,2022
Cam Jurgens,84014,C,PHI,1,0,24,58.9,100.0,5,55.6,5,57.7,0,100.0,9,9,59.4,100.0,2,22.2,2,8,2022
Curtis Samuel,11795,WR,WAS,1,0,32,59.8,80.0,4,44.4,5,59.1,0,69.2,9,13,59.2,71.4,5,55.6,7,8,2022
Jack Driscoll,27064,T,PHI,1,0,24,58.3,100.0,5,55.6,5,58.6,0,100.0,9,9,60.1,100.0,2,22.2,2,8,2022
Joe Burrow,28022,QB,CIN,1,0,7,60.0,100.0,9,100.0,9,60.0,0,90.0,9,10,,,0,0.0,0,8,2022
Grant Calcaterra,60997,TE,PHI,1,0,24,58.1,100.0,5,55.6,5,55.9,0,100.0,9,9,56.3,100.0,3,33.3,3,8,2022
Tee Higgins,61211,WR,CIN,1,0,7,48.1,100.0,8,88.9,8,47.6,0,100.0,9,9,,,0,0.0,0,8,2022
Bobby Hart,9659,G,BUF,1,0,4,56.6,100.0,6,66.7,6,56.6,0,100.0,9,9,60.0,100.0,1,11.1,1,8,2022
Tyler Boyd,10689,WR,CIN,1,0,7,86.0,100.0,8,88.9,8,85.5,0,100.0,9,9,,,0,0.0,0,8,2022
Andre Dillard,29250,T,PHI,1,0,24,55.5,100.0,5,55.6,5,55.4,0,100.0,9,9,59.1,100.0,2,22.2,2,8,2022
Iosua Opeta,45110,G,PHI,1,0,24,47.2,100.0,5,55.6,5,41.2,0,100.0,9,9,53.5,100.0,2,22.2,2,8,2022
Gabe Jackson,8716,G,SEA,1,0,29,56.0,100.0,4,44.4,4,79.0,0,100.0,9,9,89.1,100.0,4,44.4,4,8,2022
Velus Jones Jr.,40573,WR,CHI,1,0,6,59.4,100.0,3,33.3,3,60.4,0,81.8,9,11,61.0,100.0,6,66.7,6,8,2022
Braylon Sanders,61457,WR,MIA,1,0,17,60.0,100.0,1,12.5,1,75.2,0,100.0,8,8,53.2,100.0,5,62.5,5,8,2022
Troy Hairston II,65088,FB,HST,1,0,13,59.0,100.0,2,25.0,2,49.0,0,100.0,8,8,48.6,100.0,3,37.5,3,8,2022
Peyton Hendershot,60915,TE,DAL,1,0,9,79.0,100.0,2,25.0,2,78.6,0,100.0,8,8,59.7,100.0,5,62.5,5,8,2022
Michael Strachan,143358,WR,IND,1,0,14,60.0,100.0,4,50.0,4,82.3,0,100.0,8,8,60.0,100.0,2,25.0,2,8,2022
Chris Moore,10741,WR,HST,1,0,13,92.8,100.0,3,37.5,3,89.7,0,100.0,8,8,52.9,100.0,4,50.0,4,8,2022
Julio Jones,6158,WR,TB,1,0,30,59.5,100.0,6,75.0,6,59.4,0,88.9,8,9,60.0,100.0,2,25.0,2,8,2022
Eric Saubert,11929,TE,DEN,1,0,10,48.8,100.0,7,87.5,7,48.6,0,100.0,8,8,,,0,0.0,0,8,2022
Willie Snead IV,8999,WR,SF,1,0,28,60.0,100.0,1,12.5,1,59.6,0,100.0,8,8,59.4,100.0,7,87.5,7,8,2022
Hunter Long,60859,TE,MIA,1,0,17,60.0,100.0,1,12.5,1,70.0,0,100.0,8,8,73.5,100.0,5,62.5,5,8,2022
Van Jefferson,47447,WR,LA,1,0,26,59.7,100.0,1,12.5,1,59.8,0,100.0,8,8,61.0,100.0,6,75.0,6,8,2022
Gardner Minshew,41401,QB,PHI,1,0,24,60.0,100.0,5,62.5,5,60.0,0,88.9,8,9,60.0,100.0,2,25.0,2,8,2022
Nelson Agholor,9453,WR,NE,1,0,19,60.0,100.0,2,28.6,2,60.2,0,100.0,7,7,60.0,100.0,2,28.6,2,8,2022
Lawrence Cager,34914,TE,NYG,1,0,21,56.0,100.0,3,42.9,3,57.3,0,100.0,7,7,60.6,100.0,4,57.1,4,8,2022
Luke Farrell,42353,TE,JAX,1,0,15,58.7,100.0,4,57.1,4,58.6,0,100.0,7,7,60.3,100.0,3,42.9,3,8,2022
David Montgomery,45719,HB,CHI,1,0,6,59.3,60.0,3,42.9,5,58.7,0,30.4,7,23,60.0,6.7,1,14.3,15,8,2022
Andrew Beck,47121,FB,DEN,1,0,10,56.7,100.0,4,57.1,4,55.0,0,100.0,7,7,58.2,100.0,2,28.6,2,8,2022
Braxton Berrios,47961,WR,NYJ,1,0,22,60.0,100.0,2,28.6,2,54.8,0,100.0,7,7,60.4,100.0,4,57.1,4,8,2022
Equanimeous St. Brown,47967,WR,CHI,1,0,6,54.9,100.0,2,28.6,2,53.0,0,100.0,7,7,58.3,100.0,4,57.1,4,8,2022
C.J. Ham,11347,FB,MIN,1,0,18,60.0,100.0,1,14.3,1,54.4,0,100.0,7,7,54.9,100.0,5,71.4,5,8,2022
Jason Peters,2148,G,DAL,1,0,9,57.9,100.0,3,42.9,3,64.8,0,100.0,7,7,67.6,100.0,4,57.1,4,8,2022
Trey McBride,75916,TE,ARZ,1,0,1,54.2,100.0,3,42.9,3,30.9,0,100.0,7,7,56.3,100.0,4,57.1,4,8,2022
Pat Freiermuth,84085,TE,PIT,1,0,25,60.0,100.0,1,14.3,1,57.7,0,100.0,7,7,57.5,100.0,3,42.9,3,8,2022
